Episode,Rewards,Average Rewards,Time Taken,Variance
327,0.5599999999999998,-0.20911314984709492,282423762.39281845,6.986681592954135e-05
328,0.5799999999999998,-0.20670731707317086,283284811.20486104,6.965380734439031e-05
329,0.6399999999999999,-0.20413373860182382,284145860.0182477,6.944209364425539e-05
330,0.5999999999999999,-0.20169696969696985,285006908.8365494,6.923166305745462e-05
331,0.6199999999999999,-0.19921450151057413,285867957.6604553,6.9022503954562e-05
332,0.5199999999999998,-0.19704819277108446,286729006.48666316,6.881460484626512e-05
333,0.47999999999999987,-0.19501501501501514,287590055.31519514,6.860795438126133e-05
334,0.6799999999999999,-0.19239520958083842,288451104.14556116,6.840254134419168e-05
335,0.3999999999999998,-0.1906268656716419,289312152.9785318,6.8198354653612e-05
336,0.72,-0.1879166666666668,290173201.8124788,6.799538336000006e-05
337,0.4999999999999999,-0.1858753709198814,291034250.64829856,6.779361664379829e-05
338,0.3999999999999998,-0.18414201183431964,291895299.48678833,6.75930438134912e-05
339,0.5799999999999998,-0.18188790560471987,292756348.3297398,6.739365430371688e-05
340,0.45999999999999985,-0.1800000000000001,293617397.1764913,6.719543767341183e-05
341,0.6399999999999999,-0.17759530791788866,294478446.0260648,6.699838360398833e-05
342,0.5999999999999999,-0.17532163742690068,295339494.878075,6.680248189754392e-05
343,0.5799999999999998,-0.1731195335276969,296200543.7334608,6.66077224751021e-05
344,0.6399999999999999,-0.1707558139534885,297061592.5908583,6.641409537488379e-05
345,0.7,-0.16823188405797113,297922641.45007116,6.622159075060877e-05
346,0.5799999999999998,-0.1660693641618498,298783690.31568956,6.603019886982666e-05
347,0.6799999999999999,-0.16363112391930845,299644739.18559724,6.583991011227672e-05
348,0.7,-0.16114942528735643,300505788.0583096,6.565071496827593e-05
349,0.5999999999999999,-0.15896848137535827,301366836.9328776,6.546260403713474e-05
350,0.6599999999999999,-0.15662857142857153,302227885.8133949,6.527556802560007e-05
351,0.7,-0.15418803418803428,303088934.7122092,6.508959774632485e-05
352,0.6199999999999999,-0.15198863636363646,303949983.61693585,6.49046841163637e-05
353,0.6199999999999999,-0.14980169971671398,304811032.5247995,6.472081815569412e-05
354,0.5799999999999998,-0.1477401129943504,305672081.44524264,6.453799098576278e-05
355,0.43999999999999984,-0.14608450704225365,306533130.36922354,6.435619382805641e-05
356,0.5599999999999998,-0.14410112359550573,307394179.29670984,6.41754180026967e-05
357,0.5399999999999998,-0.14218487394957996,308255228.22832614,6.399565492705889e-05
