Episode,Gamma,Alpha,Epsilon,Average time,Average reward
10000,0.85,0.35,0.8,369770.0021275011,0.5295479999999999
100,0.85,0.35,0.85,373433.063821108,-1.3980000000000006
500,0.85,0.35,0.85,370475.4585273474,0.06103999999999973
1000,0.85,0.35,0.85,370106.2228451654,0.32025999999999977
2000,0.85,0.35,0.85,369922.2201714996,0.4487199999999998
5000,0.85,0.35,0.85,369813.15422891895,0.5277079999999998
8000,0.85,0.35,0.85,369788.733769249,0.5492824999999998
9000,0.85,0.35,0.85,369787.8909977064,0.5524266666666665
10000,0.85,0.35,0.85,369788.5731325739,0.5545819999999998
100,0.85,0.35,0.9,373451.6854560069,-1.6510000000000007
500,0.85,0.35,0.9,370493.9628121669,-0.048160000000000196
1000,0.85,0.35,0.9,370124.74657990306,0.26135999999999976
2000,0.85,0.35,0.9,369940.78165017336,0.4081599999999998
5000,0.85,0.35,0.9,369831.79280424217,0.5086359999999999
8000,0.85,0.35,0.9,369807.5361412871,0.53409
9000,0.85,0.35,0.9,369806.7924111022,0.5378155555555555
10000,0.85,0.35,0.9,369807.5770143752,0.541366
100,0.85,0.35,0.95,373470.8921854455,-1.4883999999999997
500,0.85,0.35,0.95,370513.00853037206,0.008079999999999813
1000,0.85,0.35,0.95,370143.74683239317,0.28887999999999986
2000,0.85,0.35,0.95,369959.74280919315,0.4316599999999999
5000,0.85,0.35,0.95,369850.69738157914,0.5171159999999999
8000,0.85,0.35,0.95,369826.33132587123,0.5378149999999998
9000,0.85,0.35,0.95,369825.56766274874,0.5402955555555554
10000,0.85,0.35,0.95,369826.35962087987,0.5438439999999999
100,0.85,0.35,1.0,373489.89778141334,-1.7202000000000006
500,0.85,0.35,1.0,370531.88054062764,-0.08288000000000027
1000,0.85,0.35,1.0,370162.63366790116,0.2367199999999998
2000,0.85,0.35,1.0,369978.66036798566,0.4038399999999998
5000,0.85,0.35,1.0,369869.6365002382,0.5031719999999998
8000,0.85,0.35,1.0,369845.337139082,0.5243474999999999
9000,0.85,0.35,1.0,369844.6777198993,0.5295022222222221
10000,0.85,0.35,1.0,369845.5467748906,0.5331859999999998
100,0.9,0.1,0.7,373509.3163560267,-1.9958
500,0.9,0.1,0.7,370551.269621897,-0.5033200000000004
1000,0.9,0.1,0.7,370182.24712882383,-0.059720000000000314
2000,0.9,0.1,0.7,369998.6457280053,0.1799799999999997
5000,0.9,0.1,0.7,369890.33434831334,0.32298399999999977
8000,0.9,0.1,0.7,369867.25053910265,0.3543924999999998
9000,0.9,0.1,0.7,369868.12584785855,0.3613355555555553
10000,0.9,0.1,0.7,369870.7198368486,0.3662899999999997
100,0.9,0.1,0.75,373535.6165139593,-2.225800000000001
500,0.9,0.1,0.75,370577.38286499487,-0.5472000000000004
1000,0.9,0.1,0.75,370208.307518193,0.015059999999999718
2000,0.9,0.1,0.75,370024.49840258533,0.29300999999999977
5000,0.9,0.1,0.75,369915.6520552043,0.4589159999999998
8000,0.9,0.1,0.75,369891.5148055419,0.49946749999999984
9000,0.9,0.1,0.75,369890.99608612875,0.5061177777777777
10000,0.9,0.1,0.75,369892.0189054824,0.5125039999999998
100,0.9,0.1,0.8,373556.23826617235,-2.073400000000001
500,0.9,0.1,0.8,370597.8339902429,-0.6294800000000004
1000,0.9,0.1,0.8,370228.75918374566,-0.023700000000000273
2000,0.9,0.1,0.8,370044.94989945786,0.2762899999999998
5000,0.9,0.1,0.8,369936.09032820165,0.4566399999999999
8000,0.9,0.1,0.8,369911.9293944982,0.5012024999999998
9000,0.9,0.1,0.8,369911.36265130376,0.5086133333333331
10000,0.9,0.1,0.8,369912.3199621306,0.5153979999999999
100,0.9,0.1,0.85,373576.6962142491,-2.1696000000000004
500,0.9,0.1,0.85,370618.12902702566,-0.5422000000000002
1000,0.9,0.1,0.85,370248.9820343193,0.009579999999999757
2000,0.9,0.1,0.85,370065.1284023683,0.28907999999999984
5000,0.9,0.1,0.85,369956.25233741605,0.4556999999999998
8000,0.9,0.1,0.85,369932.1180418158,0.49688999999999983
9000,0.9,0.1,0.85,369931.60529965034,0.5039488888888887
10000,0.9,0.1,0.85,369932.64887555735,0.5106419999999998
100,0.9,0.1,0.9,373597.27323016623,-2.1522000000000006
500,0.9,0.1,0.9,370638.54553243244,-0.5523600000000004
1000,0.9,0.1,0.9,370269.37227696856,0.0036599999999997975
2000,0.9,0.1,0.9,370085.50719346566,0.28591999999999984
5000,0.9,0.1,0.9,369976.72474242724,0.4545839999999998
8000,0.9,0.1,0.9,369952.72147081303,0.4965724999999998
9000,0.9,0.1,0.9,369952.2112492344,0.5044555555555555
10000,0.9,0.1,0.9,369953.2294008562,0.5112019999999998
100,0.9,0.1,0.95,373618.0589272236,-2.1449999999999996
500,0.9,0.1,0.95,370659.1529114516,-0.6554400000000002
1000,0.9,0.1,0.95,370289.98795866827,-0.03652000000000015
2000,0.9,0.1,0.95,370106.1253106043,0.2693699999999999
5000,0.9,0.1,0.95,369997.2321196216,0.45316799999999985
8000,0.9,0.1,0.95,369973.05405509454,0.49921249999999984
9000,0.9,0.1,0.95,369972.4662925177,0.5066355555555555
10000,0.9,0.1,0.95,369973.42478455784,0.5134799999999999
100,0.9,0.1,1.0,373638.428294123,-2.2321999999999993
500,0.9,0.1,1.0,370679.36471568956,-0.5705200000000002
1000,0.9,0.1,1.0,370310.16425592126,-0.04860000000000022
2000,0.9,0.1,1.0,370126.313332469,0.22508999999999982
5000,0.9,0.1,1.0,370017.5280841684,0.3840999999999999
8000,0.9,0.1,1.0,369993.6537290151,0.4308274999999998
9000,0.9,0.1,1.0,369993.6351542064,0.43940888888888874
10000,0.9,0.1,1.0,369995.14127695624,0.44619399999999987
100,0.9,0.15,0.7,373660.6774360525,-1.7934000000000005
500,0.9,0.15,0.7,370701.35824730684,-0.17280000000000034
1000,0.9,0.15,0.7,370332.006071388,0.19171999999999975
2000,0.9,0.15,0.7,370148.01312097337,0.37867999999999985
5000,0.9,0.15,0.7,370039.0262379916,0.4908759999999998
8000,0.9,0.15,0.7,370014.7968500683,0.5183324999999999
9000,0.9,0.15,0.7,370014.19157852104,0.5234688888888888
10000,0.9,0.15,0.7,370015.13090647623,0.5276459999999998
100,0.9,0.15,0.75,373680.57518812676,-1.7808000000000004
500,0.9,0.15,0.75,370721.1146988799,-0.2760400000000004
1000,0.9,0.15,0.75,370351.7826183449,0.11677999999999969
2000,0.9,0.15,0.75,370167.85096373846,0.3229199999999997
5000,0.9,0.15,0.75,370059.0081732147,0.44826399999999983
8000,0.9,0.15,0.75,370035.04642863595,0.4795074999999998
9000,0.9,0.15,0.75,370034.7589499357,0.4865599999999999
10000,0.9,0.15,0.75,370036.0253331115,0.49185999999999985
100,0.9,0.15,0.8,373701.84980219876,-2.0312000000000006
500,0.9,0.15,0.8,370742.2366528691,-0.2233600000000003
1000,0.9,0.15,0.8,370372.88297704846,0.14905999999999972
2000,0.9,0.15,0.8,370188.93503217655,0.34183999999999976
5000,0.9,0.15,0.8,370080.06800833007,0.4574159999999998
8000,0.9,0.15,0.8,370056.0624636099,0.4863524999999998
9000,0.9,0.15,0.8,370055.7522403542,0.4926466666666665
10000,0.9,0.15,0.8,370056.9938942144,0.49690599999999985
100,0.9,0.15,0.85,373723.0197407202,-2.047800000000001
500,0.9,0.15,0.85,370763.22572143987,-0.20856000000000036
1000,0.9,0.15,0.85,370393.8247837761,0.18985999999999972
2000,0.9,0.15,0.85,370209.78100087465,0.38524999999999976
5000,0.9,0.15,0.85,370100.7158355585,0.5020039999999999
8000,0.9,0.15,0.85,370076.3734842316,0.5328499999999998
9000,0.9,0.15,0.85,370075.6224366371,0.5383844444444443
10000,0.9,0.15,0.85,370076.3952025514,0.5432539999999999
100,0.9,0.15,0.9,373742.3527794182,-2.1884000000000006
500,0.9,0.15,0.9,370782.4087499508,-0.2856400000000003
1000,0.9,0.15,0.9,370412.99140591617,0.14995999999999976
2000,0.9,0.15,0.9,370228.94771813194,0.3650099999999998
5000,0.9,0.15,0.9,370119.89888673916,0.49316799999999983
8000,0.9,0.15,0.9,370095.58015802526,0.5253224999999999
9000,0.9,0.15,0.9,370094.86634082935,0.5309777777777777
10000,0.9,0.15,0.9,370095.6813024032,0.536746
100,0.9,0.15,0.95,373761.84416110703,-2.0167999999999986
500,0.9,0.15,0.95,370801.73464053427,-0.3968399999999999
1000,0.9,0.15,0.95,370432.3191398676,0.07257999999999998
2000,0.9,0.15,0.95,370248.3182649408,0.3093899999999999
5000,0.9,0.15,0.95,370139.39232230646,0.44970799999999983
8000,0.9,0.15,0.95,370115.3316517878,0.48410499999999984
9000,0.9,0.15,0.95,370114.94810713193,0.490462222222222
10000,0.9,0.15,0.95,370116.13164897176,0.49522999999999984
100,0.9,0.15,1.0,373782.71539620275,-2.096200000000001
500,0.9,0.15,1.0,370822.4404314489,-0.37712000000000023
1000,0.9,0.15,1.0,370452.99153914663,0.09861999999999978
2000,0.9,0.15,1.0,370268.94389420876,0.3404699999999998
5000,0.9,0.15,1.0,370159.8879004571,0.48126399999999986
8000,0.9,0.15,1.0,370135.5978573856,0.5163649999999997
9000,0.9,0.15,1.0,370134.91877730004,0.5232955555555554
10000,0.9,0.15,1.0,370135.7681662875,0.5289159999999999
100,0.9,0.2,0.7,373802.34257641167,-1.8072000000000008
500,0.9,0.2,0.7,370841.8867257548,-0.11164000000000038
1000,0.9,0.2,0.7,370472.36698701495,0.22055999999999973
2000,0.9,0.2,0.7,370288.28272289445,0.3882199999999998
5000,0.9,0.2,0.7,370179.2602898957,0.48879199999999984
8000,0.9,0.2,0.7,370155.06178994296,0.5148649999999998
9000,0.9,0.2,0.7,370154.50253504794,0.5203999999999999
10000,0.9,0.2,0.7,370155.4858363913,0.5238279999999998
100,0.9,0.2,0.75,373822.3575682368,-1.9206000000000005
500,0.9,0.2,0.75,370861.7460251746,-0.14692000000000024
1000,0.9,0.2,0.75,370492.19541224424,0.21423999999999976
2000,0.9,0.2,0.75,370308.07309853495,0.3934199999999998
5000,0.9,0.2,0.75,370198.9597766432,0.5051799999999999
8000,0.9,0.2,0.75,370174.6054604408,0.5318099999999998
9000,0.9,0.2,0.75,370173.8510844104,0.5373266666666665
10000,0.9,0.2,0.75,370174.6373634328,0.5414859999999999
100,0.9,0.2,0.8,373841.59602934466,-1.7602000000000009
500,0.9,0.2,0.8,370880.82718648564,-0.12916000000000033
1000,0.9,0.2,0.8,370511.27715895476,0.19779999999999973
2000,0.9,0.2,0.8,370327.20507654507,0.3622799999999998
5000,0.9,0.2,0.8,370218.266046386,0.46323199999999987
8000,0.9,0.2,0.8,370194.2639980856,0.4878124999999998
9000,0.9,0.2,0.8,370193.96040171525,0.4917511111111109
10000,0.9,0.2,0.8,370195.22569609736,0.49711199999999983
100,0.9,0.2,0.85,373862.6400131984,-1.8854000000000004
500,0.9,0.2,0.85,370901.71330890054,-0.2041200000000003
1000,0.9,0.2,0.85,370532.14753539354,0.16729999999999975
2000,0.9,0.2,0.85,370348.0551777612,0.3517099999999998
5000,0.9,0.2,0.85,370239.0758493255,0.46605999999999986
8000,0.9,0.2,0.85,370214.9766874016,0.4958199999999998
9000,0.9,0.2,0.85,370214.5532172927,0.5013555555555553
10000,0.9,0.2,0.85,370215.689579811,0.5060639999999997
100,0.9,0.2,0.9,373883.2292508438,-1.8168000000000004
500,0.9,0.2,0.9,370922.11208079953,-0.19528000000000031
1000,0.9,0.2,0.9,370552.5112265541,0.16263999999999978
2000,0.9,0.2,0.9,370368.41937525047,0.3464899999999998
5000,0.9,0.2,0.9,370259.42847026937,0.4663999999999998
8000,0.9,0.2,0.9,370235.30035473057,0.4968599999999998
9000,0.9,0.2,0.9,370234.8540574879,0.5014844444444443
10000,0.9,0.2,0.9,370235.9840815177,0.5070279999999999
100,0.9,0.2,0.95,373903.70929828257,-1.740799999999999
500,0.9,0.2,0.95,370942.4287080865,-0.13616000000000003
1000,0.9,0.2,0.95,370572.7935824303,0.21127999999999986
2000,0.9,0.2,0.95,370388.63860089466,0.3841499999999999
5000,0.9,0.2,0.95,370279.5540588228,0.48935199999999984
8000,0.9,0.2,0.95,370255.30760834226,0.5164099999999998
9000,0.9,0.2,0.95,370254.71121456136,0.5218599999999999
10000,0.9,0.2,0.95,370255.6451899557,0.5258739999999998
100,0.9,0.2,1.0,373923.4863431268,-1.9204000000000006
500,0.9,0.2,1.0,370962.06481215433,-0.1906000000000003
1000,0.9,0.2,1.0,370592.42228647106,0.18283999999999975
2000,0.9,0.2,1.0,370408.271754017,0.3717199999999998
5000,0.9,0.2,1.0,370299.1986611015,0.48235599999999984
8000,0.9,0.2,1.0,370274.9756847192,0.5101524999999998
9000,0.9,0.2,1.0,370274.4077382878,0.5151688888888888
10000,0.9,0.2,1.0,370275.38565945846,0.5195399999999998
100,0.9,0.25,0.7,373943.45045261964,-1.6804000000000008
500,0.9,0.25,0.7,370981.8464222501,-0.1770000000000003
1000,0.9,0.25,0.7,370612.2031247013,0.13681999999999978
2000,0.9,0.25,0.7,370428.15847886755,0.2920899999999998
5000,0.9,0.25,0.7,370319.42211582075,0.3911479999999998
8000,0.9,0.25,0.7,370295.8725676923,0.4154499999999998
9000,0.9,0.25,0.7,370296.19876651466,0.4189333333333331
10000,0.9,0.25,0.7,370298.21246767853,0.4238959999999997
100,0.9,0.25,0.75,373967.068426155,-1.4956000000000003
500,0.9,0.25,0.75,371005.28232277976,-0.08236000000000024
1000,0.9,0.25,0.75,370635.6084440347,0.18795999999999974
2000,0.9,0.25,0.75,370451.53763462225,0.31808999999999976
5000,0.9,0.25,0.75,370342.78476859943,0.4039199999999998
8000,0.9,0.25,0.75,370319.2078916889,0.4230324999999998
9000,0.9,0.25,0.75,370319.5317519207,0.4282244444444442
10000,0.9,0.25,0.75,370321.4979169879,0.43232799999999977
100,0.9,0.25,0.8,373990.57905837835,-1.5980000000000008
500,0.9,0.25,0.8,371028.61112097895,-0.07324000000000029
1000,0.9,0.25,0.8,370658.8986103171,0.22329999999999972
2000,0.9,0.25,0.8,370474.76633649826,0.3747199999999998
5000,0.9,0.25,0.8,370365.7495575917,0.4707359999999999
8000,0.9,0.25,0.8,370341.6776173713,0.4946074999999998
9000,0.9,0.25,0.8,370341.3102285879,0.4984244444444442
10000,0.9,0.25,0.8,370342.52835261606,0.5015479999999998
100,0.9,0.25,0.85,374011.38185155584,-1.4918000000000005
500,0.9,0.25,0.85,371049.2155980558,0.002239999999999668
1000,0.9,0.25,0.85,370679.43993164843,0.27079999999999976
2000,0.9,0.25,0.85,370495.2130162136,0.4105599999999998
5000,0.9,0.25,0.85,370386.09212802624,0.4965519999999999
8000,0.9,0.25,0.85,370361.8519340646,0.5161574999999998
9000,0.9,0.25,0.85,370361.2918897807,0.5195133333333332
10000,0.9,0.25,0.85,370362.30502261163,0.5218539999999998
100,0.9,0.25,0.9,374031.2823908891,-1.9592
500,0.9,0.25,0.9,371069.0162201904,-0.17944000000000015
1000,0.9,0.25,0.9,370699.2721488955,0.18379999999999988
2000,0.9,0.25,0.9,370515.0860316476,0.3630999999999998
5000,0.9,0.25,0.9,370406.03002161486,0.47047599999999984
8000,0.9,0.25,0.9,370381.89720298775,0.49710749999999987
9000,0.9,0.25,0.9,370381.4707307316,0.501691111111111
10000,0.9,0.25,0.9,370382.6166251654,0.5063179999999998
100,0.9,0.25,0.95,374051.82582516375,-1.5992000000000002
500,0.9,0.25,0.95,371089.35667224,-0.04616000000000008
1000,0.9,0.25,0.95,370719.55055949365,0.2534599999999999
2000,0.9,0.25,0.95,370535.3065513923,0.40637999999999985
5000,0.9,0.25,0.95,370426.151822954,0.5001639999999998
8000,0.9,0.25,0.95,370401.8633590418,0.5224749999999999
9000,0.9,0.25,0.95,370401.23419791734,0.5274444444444443
10000,0.9,0.25,0.95,370402.1499276649,0.5305959999999998
100,0.9,0.25,1.0,374071.44907734205,-1.7354000000000005
500,0.9,0.25,1.0,371108.8407913817,-0.20292000000000024
1000,0.9,0.25,1.0,370739.070402532,0.13305999999999976
2000,0.9,0.25,1.0,370555.0516981759,0.2964199999999998
5000,0.9,0.25,1.0,370446.25315679796,0.39543199999999984
8000,0.9,0.25,1.0,370422.6577412966,0.4198374999999998
9000,0.9,0.25,1.0,370422.9503811382,0.42484666666666643
10000,0.9,0.25,1.0,370424.88670746953,0.4285659999999998
100,0.9,0.3,0.7,374094.957767994,-1.6987999999999999
500,0.9,0.3,0.7,371132.1538532813,-0.00020000000000027285
1000,0.9,0.3,0.7,370762.30363902333,0.27593999999999985
2000,0.9,0.3,0.7,370578.03133556887,0.41673999999999983
5000,0.9,0.3,0.7,370468.8696062049,0.5016079999999998
8000,0.9,0.3,0.7,370444.5926028992,0.5213799999999998
9000,0.9,0.3,0.7,370443.9927833219,0.5243999999999999
10000,0.9,0.3,0.7,370444.9688753338,0.5278339999999998
100,0.9,0.3,0.75,374114.716227131,-1.7858000000000005
500,0.9,0.3,0.75,371151.7538625165,-0.1587600000000003
1000,0.9,0.3,0.75,370781.91934357607,0.16029999999999975
2000,0.9,0.3,0.75,370597.73784792266,0.31862999999999975
5000,0.9,0.3,0.75,370488.83993848774,0.41597999999999985
8000,0.9,0.3,0.75,370465.1011742303,0.4380099999999998
9000,0.9,0.3,0.75,370465.2170016138,0.4436644444444442
10000,0.9,0.3,0.75,370466.9794458155,0.4473999999999998
100,0.9,0.3,0.8,374137.39103270037,-1.3744000000000007
500,0.9,0.3,0.8,371174.2243895319,-0.01168000000000029
1000,0.9,0.3,0.8,370804.3207705716,0.2613399999999998
2000,0.9,0.3,0.8,370620.0388306584,0.3983999999999998
5000,0.9,0.3,0.8,370510.9178065398,0.48625599999999986
8000,0.9,0.3,0.8,370486.7260438205,0.5066349999999998
9000,0.9,0.3,0.8,370486.25916530675,0.5097333333333331
10000,0.9,0.3,0.8,370487.36507206334,0.5130759999999999
100,0.9,0.3,0.85,374157.620241786,-1.723
500,0.9,0.3,0.85,371194.311794214,-0.013480000000000245
1000,0.9,0.3,0.85,370824.3961257713,0.2764599999999998
2000,0.9,0.3,0.85,370640.08327606623,0.4203199999999998
5000,0.9,0.3,0.85,370530.87713771267,0.5091279999999999
8000,0.9,0.3,0.85,370506.53174397396,0.5310449999999999
9000,0.9,0.3,0.85,370505.83579256514,0.5351666666666665
10000,0.9,0.3,0.85,370506.6769895977,0.5382179999999999
100,0.9,0.3,0.9,374176.960588068,-1.6450000000000005
500,0.9,0.3,0.9,371213.47444211616,0.018039999999999792
1000,0.9,0.3,0.9,370843.5063498386,0.2942999999999998
2000,0.9,0.3,0.9,370659.1501348813,0.43056999999999984
5000,0.9,0.3,0.9,370549.8965003415,0.5139359999999998
8000,0.9,0.3,0.9,370525.50939834444,0.5325774999999999
9000,0.9,0.3,0.9,370524.78452513897,0.5358599999999999
10000,0.9,0.3,0.9,370525.61882211297,0.5384739999999998
100,0.9,0.3,0.95,374196.1224449566,-1.6829999999999996
500,0.9,0.3,0.95,371232.49255231896,-0.0918
1000,0.9,0.3,0.95,370862.5318567695,0.21895999999999985
2000,0.9,0.3,0.95,370678.2170577259,0.3833899999999999
5000,0.9,0.3,0.95,370569.0633405688,0.4802119999999999
8000,0.9,0.3,0.95,370544.86811143864,0.5019699999999998
9000,0.9,0.3,0.95,370544.3960738667,0.5064533333333331
10000,0.9,0.3,0.95,370545.4798737712,0.5096459999999998
100,0.9,0.3,1.0,374216.3050268694,-1.8826000000000003
500,0.9,0.3,1.0,371252.5232523439,-0.06440000000000026
1000,0.9,0.3,1.0,370882.53762435575,0.25089999999999985
2000,0.9,0.3,1.0,370698.1832548059,0.4109899999999999
5000,0.9,0.3,1.0,370588.92794093187,0.5096439999999999
8000,0.9,0.3,1.0,370564.53396175336,0.5322799999999999
9000,0.9,0.3,1.0,370563.785416387,0.5359488888888887
10000,0.9,0.3,1.0,370564.57700878946,0.5394759999999998
100,0.9,0.35,0.7,374235.42135659757,-1.7382
500,0.9,0.35,0.7,371271.48507786804,0.015719999999999856
1000,0.9,0.35,0.7,370901.4656557561,0.2981999999999998
2000,0.9,0.35,0.7,370717.073776574,0.4382199999999998
5000,0.9,0.35,0.7,370607.7700918255,0.5240559999999999
8000,0.9,0.35,0.7,370583.30075357354,0.5470375
9000,0.9,0.35,0.7,370582.4631744542,0.5504066666666666
10000,0.9,0.35,0.7,370583.1609178145,0.5530299999999998
100,0.9,0.35,0.75,374254.2554500685,-1.5254000000000005
500,0.9,0.35,0.75,371290.2314849016,-0.09608000000000033
1000,0.9,0.35,0.75,370920.27371141186,0.1838799999999997
2000,0.9,0.35,0.75,370736.0341669313,0.33032999999999973
5000,0.9,0.35,0.75,370627.19189741975,0.41897999999999974
8000,0.9,0.35,0.75,370603.538478378,0.44130999999999976
9000,0.9,0.35,0.75,370603.65135132,0.44403555555555535
10000,0.9,0.35,0.75,370605.39455703995,0.4474539999999998
100,0.9,0.35,0.8,374277.171370072,-1.5650000000000004
500,0.9,0.35,0.8,371312.8960348891,0.047679999999999806
1000,0.9,0.35,0.8,370942.83804189984,0.3036399999999998
2000,0.9,0.35,0.8,370758.451733019,0.42867999999999984
5000,0.9,0.35,0.8,370649.2199505846,0.5076679999999999
8000,0.9,0.35,0.8,370624.9013109984,0.5271824999999998
9000,0.9,0.35,0.8,370624.2972482887,0.530202222222222
10000,0.9,0.35,0.8,370625.2074693254,0.5331379999999998
100,0.9,0.35,0.85,374296.7023094323,-1.6652000000000007
500,0.9,0.35,0.85,371332.2708706554,0.032199999999999875
1000,0.9,0.35,0.85,370962.17894160363,0.3071199999999999
2000,0.9,0.35,0.85,370777.74793485686,0.4417699999999999
5000,0.9,0.35,0.85,370668.4239830138,0.5219439999999999
8000,0.9,0.35,0.85,370643.96545371943,0.5427874999999999
9000,0.9,0.35,0.85,370643.1310687921,0.5461822222222221
10000,0.9,0.35,0.85,370643.83032084815,0.5491279999999998
100,0.9,0.35,0.9,374315.4173697839,-1.3898000000000008
500,0.9,0.35,0.9,371350.8253896183,-0.08096000000000024
1000,0.9,0.35,0.9,370980.7654618523,0.1860999999999998
2000,0.9,0.35,0.9,370796.474348915,0.3323699999999998
5000,0.9,0.35,0.9,370687.5062444046,0.4160599999999999
8000,0.9,0.35,0.9,370664.5308552087,0.4378574999999998
9000,0.9,0.35,0.9,370665.3696819348,0.44174666666666645
10000,0.9,0.35,0.9,370667.28784742113,0.44527999999999973
100,0.9,0.35,0.95,374339.74388283415,-1.5962000000000003
500,0.9,0.35,0.95,371374.95270868426,-0.015560000000000173
1000,0.9,0.35,0.95,371004.8179988809,0.27169999999999983
2000,0.9,0.35,0.95,370820.38446312974,0.41579999999999984
5000,0.9,0.35,0.95,370711.08961943054,0.5063559999999998
8000,0.9,0.35,0.95,370686.73198562016,0.5257299999999998
9000,0.9,0.35,0.95,370686.0590139859,0.5303511111111109
10000,0.9,0.35,0.95,370686.92238073127,0.5334979999999998
100,0.9,0.35,1.0,374359.03154060635,-1.7426000000000008
500,0.9,0.35,1.0,371394.1123930105,-0.06272000000000025
1000,0.9,0.35,1.0,371023.9891248459,0.2318799999999998
2000,0.9,0.35,1.0,370839.6031386386,0.38426999999999983
5000,0.9,0.35,1.0,370730.41059134266,0.48218799999999984
8000,0.9,0.35,1.0,370706.19730801386,0.5102874999999999
9000,0.9,0.35,1.0,370705.70066447335,0.5159866666666665
10000,0.9,0.35,1.0,370706.7126927547,0.5200939999999998
100,0.95,0.1,0.7,374379.06609928585,-2.161
500,0.95,0.1,0.7,371414.15031245287,-0.37908000000000025
1000,0.95,0.1,0.7,371044.186598587,0.0926999999999998
2000,0.95,0.1,0.7,370859.9220837404,0.3329599999999998
5000,0.95,0.1,0.7,370750.8161899693,0.4730479999999998
8000,0.95,0.1,0.7,370726.60681366676,0.5076899999999999
9000,0.95,0.1,0.7,370726.07931727497,0.5137599999999998
10000,0.95,0.1,0.7,370727.09554974915,0.5189459999999998
100,0.95,0.1,0.75,374399.6114264743,-2.4408000000000003
500,0.95,0.1,0.75,371434.5536416551,-0.5593600000000003
1000,0.95,0.1,0.75,371064.6351643877,0.0077399999999997245
2000,0.95,0.1,0.75,370880.41471142025,0.2868699999999998
5000,0.95,0.1,0.75,370771.3430406084,0.4543239999999998
8000,0.95,0.1,0.75,370747.186113053,0.4960624999999999
9000,0.95,0.1,0.75,370746.71012614545,0.5032266666666666
10000,0.95,0.1,0.75,370747.77714828425,0.5097799999999999
100,0.95,0.1,0.8,374420.48556933436,-2.2695999999999996
500,0.95,0.1,0.8,371455.24949319375,-0.5613600000000003
1000,0.95,0.1,0.8,371085.29003668966,0.0035999999999997384
2000,0.95,0.1,0.8,370901.04633200966,0.28464999999999974
5000,0.95,0.1,0.8,370791.9489356262,0.45316399999999984
8000,0.95,0.1,0.8,370767.79767259804,0.49401999999999974
9000,0.95,0.1,0.8,370767.3164307472,0.5010955555555554
10000,0.95,0.1,0.8,370768.3747394896,0.507238
100,0.95,0.1,0.85,374441.30478498054,-2.2034000000000002
500,0.95,0.1,0.85,371475.89037646994,-0.5923600000000003
1000,0.95,0.1,0.85,371105.9786956699,-0.10146000000000031
2000,0.95,0.1,0.85,370921.94201414136,0.15078999999999973
5000,0.95,0.1,0.85,370813.415804395,0.30336399999999974
8000,0.95,0.1,0.85,370790.36510400666,0.33923749999999975
9000,0.95,0.1,0.85,370791.36341361905,0.3471177777777775
10000,0.95,0.1,0.85,370794.16569090926,0.35350199999999976
100,0.95,0.1,0.9,374468.2429199156,-2.2728000000000006
500,0.95,0.1,0.9,371502.60624527215,-0.5854400000000005
1000,0.95,0.1,0.9,371132.5847271015,-0.0074200000000003005
2000,0.95,0.1,0.9,370948.2958023441,0.28706999999999977
5000,0.95,0.1,0.9,370839.1362894903,0.46341599999999983
8000,0.95,0.1,0.9,370814.8481012352,0.5058474999999999
9000,0.95,0.1,0.9,370814.2170651832,0.5140733333333333
10000,0.95,0.1,0.9,370815.1202325735,0.5206419999999998
100,0.95,0.1,0.95,374488.41485472186,-2.0594000000000006
500,0.95,0.1,0.95,371522.6413589398,-0.6334400000000004
1000,0.95,0.1,0.95,371152.6598003119,-0.033780000000000254
2000,0.95,0.1,0.95,370968.42190613126,0.2689999999999998
5000,0.95,0.1,0.95,370859.3347808685,0.4504279999999999
8000,0.95,0.1,0.95,370835.17244958034,0.4951999999999998
9000,0.95,0.1,0.95,370834.67016208824,0.5031199999999998
10000,0.95,0.1,0.95,370835.7082309939,0.5096519999999999
100,0.95,0.1,1.0,374509.2672436004,-2.0843999999999987
500,0.95,0.1,1.0,371543.2746564145,-0.45940000000000014
1000,0.95,0.1,1.0,371173.18535832735,0.04725999999999985
2000,0.95,0.1,1.0,370988.86017074244,0.30826999999999993
5000,0.95,0.1,1.0,370879.70267328067,0.46184799999999976
8000,0.95,0.1,1.0,370855.492001275,0.4993849999999999
9000,0.95,0.1,1.0,370854.97123944026,0.506291111111111
10000,0.95,0.1,1.0,370855.99944507424,0.5116919999999999
100,0.95,0.15,0.7,374529.78440618055,-1.9218000000000006
500,0.95,0.15,0.7,371563.59148737823,-0.15276000000000028
1000,0.95,0.15,0.7,371193.37195940496,0.2069199999999998
2000,0.95,0.15,0.7,371008.9313494589,0.3914599999999998
5000,0.95,0.15,0.7,370899.64559662517,0.5014919999999998
8000,0.95,0.15,0.7,370875.2767097871,0.5288124999999999
9000,0.95,0.15,0.7,370874.5712519043,0.5331977777777777
10000,0.95,0.15,0.7,370875.40447545843,0.5368859999999999
100,0.95,0.15,0.75,374549.3359198349,-2.155600000000001
500,0.95,0.15,0.75,371583.01448710967,-0.24644000000000033
1000,0.95,0.15,0.75,371212.8305396213,0.09809999999999974
2000,0.95,0.15,0.75,371028.54053776694,0.27185999999999977
5000,0.95,0.15,0.75,370919.68438299594,0.37983999999999984
8000,0.95,0.15,0.75,370896.15819843806,0.40968749999999976
