Episode,Gamma,Alpha,Epsilon,Average time,Average reward
8000,0.75,0.15,0.95,361975.29141152854,0.5213624999999998
9000,0.75,0.15,0.95,361974.52560574166,0.5260999999999999
10000,0.75,0.15,0.95,361975.04481903656,0.5304859999999999
100,0.75,0.15,1.0,365560.6751415371,-1.7085999999999997
500,0.75,0.15,1.0,362665.44704566256,-0.061320000000000104
1000,0.75,0.15,1.0,362304.00218956376,0.2547999999999999
2000,0.75,0.15,1.0,362123.8480516747,0.4128499999999999
5000,0.75,0.15,1.0,362017.01793806383,0.5073439999999999
8000,0.75,0.15,1.0,361992.9383087603,0.5274624999999998
9000,0.75,0.15,1.0,361991.90035397466,0.5319066666666665
10000,0.75,0.15,1.0,361992.4486583546,0.5356979999999999
100,0.75,0.2,0.7,365578.19749853923,-1.2682000000000004
500,0.75,0.2,0.7,362682.77526886977,0.14571999999999974
1000,0.75,0.2,0.7,362321.25823103095,0.3609399999999998
2000,0.75,0.2,0.7,362141.0535081605,0.46415999999999985
5000,0.75,0.2,0.7,362034.1415742656,0.5310279999999998
8000,0.75,0.2,0.7,362010.00328789884,0.5467699999999998
9000,0.75,0.2,0.7,362008.9055542336,0.54958
10000,0.75,0.2,0.7,362009.2536916296,0.5523739999999999
100,0.75,0.2,0.75,365595.1262969105,-1.4302000000000004
500,0.75,0.2,0.75,362699.59547019243,0.08739999999999969
1000,0.75,0.2,0.75,362338.08105211734,0.3343599999999998
2000,0.75,0.2,0.75,362157.8841512254,0.4513799999999999
5000,0.75,0.2,0.75,362050.9827538109,0.5289239999999998
8000,0.75,0.2,0.75,362026.87650425936,0.5475024999999998
9000,0.75,0.2,0.75,362025.7907127627,0.551302222222222
10000,0.75,0.2,0.75,362026.1140890373,0.5539399999999998
100,0.75,0.2,0.8,365612.16628715605,-1.7388000000000008
500,0.75,0.2,0.8,362716.50358394627,0.027439999999999742
1000,0.75,0.2,0.8,362354.97988823743,0.2954199999999998
2000,0.75,0.2,0.8,362174.7872316164,0.4312299999999998
5000,0.75,0.2,0.8,362067.8964394535,0.5203439999999999
8000,0.75,0.2,0.8,362043.78760920634,0.5402424999999998
9000,0.75,0.2,0.8,362042.67933882936,0.5418777777777777
10000,0.75,0.2,0.8,362043.07256491046,0.5437339999999998
100,0.75,0.2,0.85,365629.45004990255,-1.4070000000000005
500,0.75,0.2,0.85,362733.6602188392,0.07207999999999967
1000,0.75,0.2,0.85,362372.12351152865,0.3257799999999998
2000,0.75,0.2,0.85,362191.9212094233,0.4512599999999998
5000,0.75,0.2,0.85,362085.0420150541,0.5265199999999999
8000,0.75,0.2,0.85,362060.94363294577,0.5472799999999998
9000,0.75,0.2,0.85,362059.84261345706,0.5516711111111109
10000,0.75,0.2,0.85,362060.1204660103,0.5548319999999998
100,0.75,0.2,0.9,365646.4511676329,-1.5299999999999998
500,0.75,0.2,0.9,362750.504380492,0.009079999999999757
1000,0.75,0.2,0.9,362388.9397929235,0.27831999999999985
2000,0.75,0.2,0.9,362208.7360423131,0.4272599999999998
5000,0.75,0.2,0.9,362101.83577316406,0.5147399999999999
8000,0.75,0.2,0.9,362077.7394617796,0.5336874999999999
9000,0.75,0.2,0.9,362076.681473623,0.5396199999999999
10000,0.75,0.2,0.9,362077.056158846,0.5428099999999999
100,0.75,0.2,0.95,365663.598469635,-1.7546000000000004
500,0.75,0.2,0.95,362767.5255239947,-0.05288000000000028
1000,0.75,0.2,0.95,362405.95862515556,0.24723999999999982
2000,0.75,0.2,0.95,362225.7632012743,0.40502999999999983
5000,0.75,0.2,0.95,362118.890021978,0.5020599999999998
8000,0.75,0.2,0.95,362094.83496468386,0.5299099999999999
9000,0.75,0.2,0.95,362093.78851295373,0.5363933333333333
10000,0.75,0.2,0.95,362094.20848603465,0.5399939999999999
100,0.75,0.2,1.0,365680.9209988952,-1.7897999999999994
500,0.75,0.2,1.0,362784.7151467197,-0.021480000000000075
1000,0.75,0.2,1.0,362423.12673973973,0.2706799999999999
2000,0.75,0.2,1.0,362242.9037115267,0.42326999999999987
5000,0.75,0.2,1.0,362135.9780653883,0.5185319999999999
8000,0.75,0.2,1.0,362111.84731740004,0.5409224999999999
9000,0.75,0.2,1.0,362110.7434806813,0.545291111111111
10000,0.75,0.2,1.0,362111.03761352727,0.548348
100,0.75,0.25,0.7,365697.8889021817,-1.2592000000000005
500,0.75,0.25,0.7,362801.5023478886,0.14519999999999983
1000,0.75,0.25,0.7,362439.85635948624,0.36295999999999984
2000,0.75,0.25,0.7,362259.58350404253,0.46830999999999984
5000,0.75,0.25,0.7,362152.62225699384,0.5305839999999998
8000,0.75,0.25,0.7,362128.624430857,0.5467199999999998
9000,0.75,0.25,0.7,362127.5842218371,0.5495666666666665
10000,0.75,0.25,0.7,362127.92206946405,0.5524079999999998
100,0.75,0.25,0.75,365714.9708568379,-1.2712000000000008
500,0.75,0.25,0.75,362818.48064249236,0.10907999999999976
1000,0.75,0.25,0.75,362456.84093297634,0.3443999999999999
2000,0.75,0.25,0.75,362276.5792905789,0.45495999999999986
5000,0.75,0.25,0.75,362169.6371455125,0.5281839999999999
8000,0.75,0.25,0.75,362145.50628100993,0.5458849999999998
9000,0.75,0.25,0.75,362144.39462238183,0.5498955555555554
10000,0.75,0.25,0.75,362144.72081755294,0.5522479999999999
100,0.75,0.25,0.8,365731.91985587927,-1.2936000000000007
500,0.75,0.25,0.8,362835.2812433183,0.10627999999999972
1000,0.75,0.25,0.8,362473.61987841304,0.3387199999999998
2000,0.75,0.25,0.8,362293.3479587947,0.45467999999999986
5000,0.75,0.25,0.8,362186.37661995774,0.5297919999999998
8000,0.75,0.25,0.8,362162.19268875185,0.5453524999999998
9000,0.75,0.25,0.8,362161.0384889984,0.5484755555555554
10000,0.75,0.25,0.8,362161.4197707747,0.5509219999999998
100,0.75,0.25,0.85,365748.95891118207,-1.5058000000000005
500,0.75,0.25,0.85,362852.20464278065,0.07907999999999973
1000,0.75,0.25,0.85,362490.5351000157,0.33221999999999974
2000,0.75,0.25,0.85,362310.26170641265,0.45179999999999987
5000,0.75,0.25,0.85,362203.31203182595,0.5290799999999999
8000,0.75,0.25,0.85,362179.17288660904,0.5471474999999998
9000,0.75,0.25,0.85,362178.0360536011,0.5510355555555553
10000,0.75,0.25,0.85,362178.60035351006,0.5535419999999999
100,0.75,0.25,0.9,365766.1622778984,-1.4922000000000006
500,0.75,0.25,0.9,362869.2860257902,0.03119999999999973
1000,0.75,0.25,0.9,362507.6225364008,0.3056199999999998
2000,0.75,0.25,0.9,362327.3381799172,0.44058999999999987
5000,0.75,0.25,0.9,362220.3765256973,0.5168719999999999
8000,0.75,0.25,0.9,362196.26972094545,0.5352374999999998
9000,0.75,0.25,0.9,362195.1803606055,0.5389466666666665
10000,0.75,0.25,0.9,362195.551021112,0.5407339999999998
100,0.75,0.25,0.95,365783.2805077495,-1.572200000000001
500,0.75,0.25,0.95,362886.24030962144,0.04975999999999976
1000,0.75,0.25,0.95,362524.526879231,0.3125799999999998
2000,0.75,0.25,0.95,362344.2288825376,0.4420299999999998
5000,0.75,0.25,0.95,362237.2424442856,0.5260319999999998
8000,0.75,0.25,0.95,362213.05680426885,0.5446899999999998
9000,0.75,0.25,0.95,362211.9352825587,0.5488555555555553
10000,0.75,0.25,0.95,362212.3415717585,0.5516179999999998
100,0.75,0.25,1.0,365800.20789853623,-1.4974
500,0.75,0.25,1.0,362903.0494922295,0.034959999999999894
1000,0.75,0.25,1.0,362541.3399003625,0.2897999999999999
2000,0.75,0.25,1.0,362361.0693055612,0.43504999999999994
5000,0.75,0.25,1.0,362254.0992212695,0.5233039999999999
8000,0.75,0.25,1.0,362229.93359393626,0.5435724999999999
9000,0.75,0.25,1.0,362228.7786370923,0.5479422222222221
10000,0.75,0.25,1.0,362229.04942040006,0.5506059999999998
100,0.75,0.3,0.7,365817.0306353201,-1.0984000000000007
500,0.75,0.3,0.7,362919.70414404885,0.0966399999999997
1000,0.75,0.3,0.7,362557.9567460941,0.3242199999999998
2000,0.75,0.3,0.7,362377.6576079799,0.42900999999999984
5000,0.75,0.3,0.7,362270.7606128632,0.5007119999999999
8000,0.75,0.3,0.7,362246.75103001116,0.5204374999999998
9000,0.75,0.3,0.7,362245.7958073124,0.5250844444444442
10000,0.75,0.3,0.7,362246.3088553955,0.5281859999999998
100,0.75,0.3,0.75,365834.61607938283,-0.9208000000000005
500,0.75,0.3,0.75,362937.16143663804,0.17007999999999976
1000,0.75,0.3,0.75,362575.40087685094,0.36353999999999986
2000,0.75,0.3,0.75,362395.0845966867,0.4615599999999999
5000,0.75,0.3,0.75,362288.11161567754,0.5274559999999998
8000,0.75,0.3,0.75,362263.9784181052,0.5440949999999999
9000,0.75,0.3,0.75,362262.87215564837,0.548762222222222
10000,0.75,0.3,0.75,362263.2072568254,0.5519039999999998
100,0.75,0.3,0.8,365851.5626097813,-1.1430000000000005
500,0.75,0.3,0.8,362953.9695251004,0.11423999999999976
1000,0.75,0.3,0.8,362592.1865042538,0.34561999999999976
2000,0.75,0.3,0.8,362411.8461856624,0.4533899999999998
5000,0.75,0.3,0.8,362304.91529308097,0.5212439999999998
8000,0.75,0.3,0.8,362280.86660629197,0.5406574999999998
9000,0.75,0.3,0.8,362280.1143926208,0.5458199999999997
10000,0.75,0.3,0.8,362280.80030863336,0.5492799999999998
100,0.75,0.3,0.85,365869.3291430317,-1.1730000000000003
500,0.75,0.3,0.85,362971.5937409525,0.08975999999999983
1000,0.75,0.3,0.85,362609.80020808463,0.32161999999999985
2000,0.75,0.3,0.85,362429.47504149994,0.44393999999999983
5000,0.75,0.3,0.85,362322.49803217,0.5260359999999998
8000,0.75,0.3,0.85,362298.3728408779,0.5455449999999998
9000,0.75,0.3,0.85,362297.80290730676,0.5495599999999999
10000,0.75,0.3,0.85,362298.09489311546,0.5522019999999999
100,0.75,0.3,0.9,365886.7885036272,-1.5322000000000005
500,0.75,0.3,0.9,362988.9371156434,0.0384399999999998
1000,0.75,0.3,0.9,362627.1295747889,0.3034999999999998
2000,0.75,0.3,0.9,362446.79123882466,0.4375399999999999
5000,0.75,0.3,0.9,362339.7963549927,0.5235319999999999
8000,0.75,0.3,0.9,362315.6189202278,0.5439624999999999
9000,0.75,0.3,0.9,362314.4599863164,0.5479622222222221
10000,0.75,0.3,0.9,362314.7600693785,0.5507839999999998
100,0.75,0.3,0.95,365903.6287218617,-1.5912000000000008
500,0.75,0.3,0.95,363005.65755512787,0.014079999999999756
1000,0.75,0.3,0.95,362643.8584569336,0.27115999999999973
2000,0.75,0.3,0.95,362463.55908315774,0.4025199999999998
5000,0.75,0.3,0.95,362356.68518637086,0.48556799999999983
8000,0.75,0.3,0.95,362332.7552225253,0.5116049999999999
9000,0.75,0.3,0.95,362331.88241483486,0.5165066666666666
10000,0.75,0.3,0.95,362332.46964085987,0.5206919999999998
100,0.75,0.3,1.0,365921.62710271624,-1.4584000000000001
500,0.75,0.3,1.0,363023.49466931866,0.04715999999999988
1000,0.75,0.3,1.0,362661.6633148253,0.3019399999999999
2000,0.75,0.3,1.0,362481.3196313261,0.4393199999999998
5000,0.75,0.3,1.0,362374.3137056479,0.5184159999999998
8000,0.75,0.3,1.0,362350.1785226442,0.5383224999999999
9000,0.75,0.3,1.0,362349.0777711623,0.5437044444444443
10000,0.75,0.3,1.0,362349.4452424658,0.5469379999999999
100,0.75,0.35,0.7,365938.6605357549,-1.0441999999999998
500,0.75,0.35,0.7,363040.37319106626,0.16871999999999993
1000,0.75,0.35,0.7,362678.4996497701,0.3674799999999999
2000,0.75,0.35,0.7,362498.1187660125,0.4628099999999999
5000,0.75,0.35,0.7,362391.1105730409,0.53128
8000,0.75,0.35,0.7,362366.94348021736,0.54479
9000,0.75,0.35,0.7,362365.83607402386,0.5462111111111111
10000,0.75,0.35,0.7,362366.1981222018,0.5475559999999999
100,0.75,0.35,0.75,365955.6228432299,-1.1468000000000005
500,0.75,0.35,0.75,363057.20432036545,0.1278399999999998
1000,0.75,0.35,0.75,362695.3221291501,0.3487199999999998
2000,0.75,0.35,0.75,362514.94565616496,0.45231999999999983
5000,0.75,0.35,0.75,362407.94116063236,0.5292239999999998
8000,0.75,0.35,0.75,362383.76664949895,0.5486649999999998
9000,0.75,0.35,0.75,362382.6067377444,0.5527155555555554
10000,0.75,0.35,0.75,362382.88464194094,0.5554999999999998
100,0.75,0.35,0.8,365972.3888758697,-1.0906000000000007
500,0.75,0.35,0.8,363073.8287654825,0.13563999999999973
1000,0.75,0.35,0.8,362711.9244599644,0.34499999999999975
2000,0.75,0.35,0.8,362531.5377105919,0.4590399999999998
5000,0.75,0.35,0.8,362424.501737638,0.526704
8000,0.75,0.35,0.8,362400.3392489169,0.5401174999999998
9000,0.75,0.35,0.8,362399.2292453679,0.5436488888888887
10000,0.75,0.35,0.8,362399.6049319562,0.5449499999999998
100,0.75,0.35,0.85,365989.3547515855,-1.0266000000000004
500,0.75,0.35,0.85,363090.6697587932,0.11927999999999983
1000,0.75,0.35,0.85,362728.7508929419,0.3496799999999998
2000,0.75,0.35,0.85,362548.342038826,0.45690999999999987
5000,0.75,0.35,0.85,362441.31166950014,0.5240239999999999
8000,0.75,0.35,0.85,362417.1593339801,0.5388924999999999
9000,0.75,0.35,0.85,362416.0566648957,0.5447288888888887
10000,0.75,0.35,0.85,362416.3905447835,0.5482499999999998
100,0.75,0.35,0.9,366006.2724221197,-1.3280000000000007
500,0.75,0.35,0.9,363107.46863883565,0.08607999999999978
1000,0.75,0.35,0.9,362745.5549057598,0.31735999999999986
2000,0.75,0.35,0.9,362565.17680535687,0.4387399999999999
5000,0.75,0.35,0.9,362458.17004399974,0.5224319999999999
8000,0.75,0.35,0.9,362434.01009654836,0.5426874999999998
9000,0.75,0.35,0.9,362432.8900605312,0.5476755555555555
10000,0.75,0.35,0.9,362433.20885713975,0.5510979999999999
100,0.75,0.35,0.95,366023.24602820387,-1.5468000000000004
500,0.75,0.35,0.95,363124.30841602595,0.021359999999999785
1000,0.75,0.35,0.95,362762.36999379157,0.28903999999999985
2000,0.75,0.35,0.95,362581.97279340617,0.42675999999999986
5000,0.75,0.35,0.95,362474.95115805295,0.5131039999999998
8000,0.75,0.35,0.95,362450.80822241737,0.5385599999999999
9000,0.75,0.35,0.95,362449.69323922996,0.5438755555555554
10000,0.75,0.35,0.95,362450.0076810985,0.5476159999999998
100,0.75,0.35,1.0,366040.1971335381,-1.4776000000000002
500,0.75,0.35,1.0,363141.1320023521,0.03771999999999983
1000,0.75,0.35,1.0,362779.18644044705,0.30153999999999986
2000,0.75,0.35,1.0,362598.78064695094,0.4379099999999998
5000,0.75,0.35,1.0,362491.7457437472,0.5188399999999999
8000,0.75,0.35,1.0,362467.5905033165,0.5410049999999998
9000,0.75,0.35,1.0,362466.46991738107,0.5462177777777777
10000,0.75,0.35,1.0,362466.7781028787,0.5497219999999998
100,0.8,0.1,0.7,366057.1467794188,-1.8195999999999999
500,0.8,0.1,0.7,363158.0044715288,-0.06452000000000009
1000,0.8,0.1,0.7,362796.07545691566,0.2589599999999998
2000,0.8,0.1,0.7,362615.68982774025,0.4160599999999998
5000,0.8,0.1,0.7,362508.6690385269,0.5143239999999999
8000,0.8,0.1,0.7,362484.5078691269,0.5372674999999998
9000,0.8,0.1,0.7,362483.38150256546,0.5427488888888887
10000,0.8,0.1,0.7,362483.7002345311,0.5458359999999999
100,0.8,0.1,0.75,366074.2523403022,-1.9830000000000008
500,0.8,0.1,0.75,363174.9932570689,-0.18624000000000035
1000,0.8,0.1,0.75,362813.0842995134,0.18929999999999975
2000,0.8,0.1,0.75,362632.72714318335,0.3853699999999998
5000,0.8,0.1,0.75,362525.7397174886,0.5021679999999998
8000,0.8,0.1,0.75,362501.62559243396,0.5300624999999999
9000,0.8,0.1,0.75,362500.54178391176,0.5342666666666666
10000,0.8,0.1,0.75,362500.9099623024,0.5381719999999999
100,0.8,0.1,0.8,366091.6352739698,-1.5774000000000006
500,0.8,0.1,0.8,363192.20239031815,-0.0809200000000003
1000,0.8,0.1,0.8,362830.2367557397,0.24283999999999975
2000,0.8,0.1,0.8,362649.83570784645,0.4052099999999998
5000,0.8,0.1,0.8,362542.8248986709,0.5062479999999999
8000,0.8,0.1,0.8,362518.7033903433,0.5300274999999999
9000,0.8,0.1,0.8,362517.62639690004,0.5351044444444443
10000,0.8,0.1,0.8,362518.0139682572,0.5386839999999998
100,0.8,0.1,0.85,366108.9253982725,-1.6824000000000001
500,0.8,0.1,0.85,363209.36553329707,-0.15056000000000022
1000,0.8,0.1,0.85,362847.3979446992,0.21165999999999976
2000,0.8,0.1,0.85,362666.9989109007,0.3910399999999998
5000,0.8,0.1,0.85,362559.9888523995,0.5000599999999998
8000,0.8,0.1,0.85,362535.8761291704,0.5254374999999999
9000,0.8,0.1,0.85,362534.82914945425,0.5311155555555555
10000,0.8,0.1,0.85,362535.2201184299,0.534748
100,0.8,0.1,0.9,366126.3062004641,-1.9154
500,0.8,0.1,0.9,363226.6219005747,-0.17040000000000013
1000,0.8,0.1,0.9,362864.649570975,0.20001999999999978
2000,0.8,0.1,0.9,362684.2573313504,0.3836499999999998
5000,0.8,0.1,0.9,362577.25677332556,0.4987959999999998
8000,0.8,0.1,0.9,362553.15050466405,0.5261274999999999
9000,0.8,0.1,0.9,362552.0904325101,0.5313733333333331
10000,0.8,0.1,0.9,362552.471913356,0.5361059999999997
100,0.8,0.1,0.95,366143.7162042489,-2.0128000000000013
500,0.8,0.1,0.95,363243.8996498143,-0.1679200000000003
1000,0.8,0.1,0.95,362881.9017018282,0.1931799999999998
2000,0.8,0.1,0.95,362701.4999492975,0.3810899999999999
5000,0.8,0.1,0.95,362594.50895931403,0.4876359999999999
8000,0.8,0.1,0.95,362570.4610119959,0.5149099999999999
9000,0.8,0.1,0.95,362569.488456489,0.5192155555555554
10000,0.8,0.1,0.95,362569.9867816611,0.5238739999999998
100,0.8,0.1,1.0,366161.4688121707,-1.9508000000000003
500,0.8,0.1,1.0,363261.4940372458,-0.20744000000000024
1000,0.8,0.1,1.0,362899.47261305066,0.18589999999999982
2000,0.8,0.1,1.0,362719.04294294404,0.3789999999999999
5000,0.8,0.1,1.0,362612.0020046066,0.49964399999999987
8000,0.8,0.1,1.0,362587.8479083494,0.5280874999999998
9000,0.8,0.1,1.0,362586.7380070942,0.5346977777777775
10000,0.8,0.1,1.0,362587.0590765577,0.5385279999999998
100,0.8,0.15,0.7,366178.6152459372,-1.7841999999999996
500,0.8,0.15,0.7,363278.4772136598,-0.00296000000000015
1000,0.8,0.15,0.7,362916.3973486959,0.2815599999999998
2000,0.8,0.15,0.7,362735.93305151607,0.4181299999999999
5000,0.8,0.15,0.7,362628.9037219157,0.5026919999999998
8000,0.8,0.15,0.7,362604.8310544257,0.5265749999999999
9000,0.8,0.15,0.7,362603.8119972822,0.5303555555555554
10000,0.8,0.15,0.7,362604.6811784543,0.5341719999999999
100,0.8,0.15,0.75,366196.66678846156,-1.710000000000001
500,0.8,0.15,0.75,363296.5476386457,-0.017040000000000305
1000,0.8,0.15,0.75,362934.5544224913,0.27651999999999977
2000,0.8,0.15,0.75,362754.1096967131,0.42494999999999983
5000,0.8,0.15,0.75,362647.03267883294,0.516496
8000,0.8,0.15,0.75,362622.8843207413,0.5387525
9000,0.8,0.15,0.75,362621.77379150706,0.5440488888888887
10000,0.8,0.15,0.75,362622.07903269306,0.5469919999999998
100,0.8,0.15,0.8,366213.97762484936,-1.5536000000000003
500,0.8,0.15,0.8,363313.55936768244,0.05787999999999974
1000,0.8,0.15,0.8,362951.43973159866,0.3118799999999998
2000,0.8,0.15,0.8,362770.94572189654,0.4434999999999998
5000,0.8,0.15,0.8,362663.8512607347,0.5272559999999998
8000,0.8,0.15,0.8,362639.63297187677,0.5479049999999999
9000,0.8,0.15,0.8,362638.45371482463,0.5522177777777776
10000,0.8,0.15,0.8,362638.7150418826,0.5551299999999998
100,0.8,0.15,0.85,366230.7480788814,-1.6462
500,0.8,0.15,0.85,363330.18462928047,-0.01840000000000026
1000,0.8,0.15,0.85,362968.0539471782,0.2750199999999998
2000,0.8,0.15,0.85,362787.55853231496,0.4227499999999999
5000,0.8,0.15,0.85,362680.47052402265,0.5148759999999999
8000,0.8,0.15,0.85,362656.29936236865,0.5358649999999999
9000,0.8,0.15,0.85,362655.19195186236,0.5402644444444443
10000,0.8,0.15,0.85,362655.5222736157,0.5432039999999999
100,0.8,0.15,0.9,366247.7722778091,-1.8606000000000007
500,0.8,0.15,0.9,363347.09187051724,-0.09364000000000026
1000,0.8,0.15,0.9,362984.9632327245,0.2391799999999998
2000,0.8,0.15,0.9,362804.4755716937,0.40287999999999985
5000,0.8,0.15,0.9,362697.4058118288,0.5029519999999998
8000,0.8,0.15,0.9,362673.46737699024,0.5255374999999999
9000,0.8,0.15,0.9,362673.30323599686,0.5303933333333333
10000,0.8,0.15,0.9,362674.0734147467,0.5339979999999999
100,0.8,0.15,0.95,366266.77192170627,-1.7882000000000002
500,0.8,0.15,0.95,363365.92887354805,-0.10224000000000029
1000,0.8,0.15,0.95,363003.7604772444,0.2348599999999998
2000,0.8,0.15,0.95,362823.2430430007,0.4028999999999998
5000,0.8,0.15,0.95,362716.14954260824,0.5070679999999999
8000,0.8,0.15,0.95,362692.25438081706,0.5308474999999998
9000,0.8,0.15,0.95,362691.36083622836,0.5357488888888886
10000,0.8,0.15,0.95,362691.76452962816,0.5391679999999999
100,0.8,0.15,1.0,366284.37734634883,-1.7663999999999993
500,0.8,0.15,1.0,363383.43235373386,-0.0380800000000001
1000,0.8,0.15,1.0,363021.282361855,0.2647399999999999
2000,0.8,0.15,1.0,362840.779050485,0.41846999999999984
5000,0.8,0.15,1.0,362733.6740587426,0.5148719999999999
8000,0.8,0.15,1.0,362709.5991213451,0.5386074999999998
9000,0.8,0.15,1.0,362708.6355017078,0.5435644444444443
10000,0.8,0.15,1.0,362708.94230021985,0.5466479999999999
100,0.8,0.2,0.7,366301.8817448185,-1.3494000000000002
500,0.8,0.2,0.7,363400.87702073634,0.12619999999999973
1000,0.8,0.2,0.7,363038.7155933585,0.3540999999999998
2000,0.8,0.2,0.7,362858.13602813194,0.46258999999999983
5000,0.8,0.2,0.7,362751.22476359556,0.5329919999999998
8000,0.8,0.2,0.7,362727.07730532903,0.5497099999999998
9000,0.8,0.2,0.7,362725.94401533075,0.5527799999999998
10000,0.8,0.2,0.7,362726.5085905296,0.5547739999999998
100,0.8,0.2,0.75,366319.5697299397,-1.3840000000000003
500,0.8,0.2,0.75,363418.27917663456,0.11543999999999982
1000,0.8,0.2,0.75,363056.0428297965,0.34967999999999977
2000,0.8,0.2,0.75,362875.5289908746,0.46343999999999985
5000,0.8,0.2,0.75,362768.37702601135,0.5323159999999998
8000,0.8,0.2,0.75,362744.1393758828,0.5491324999999999
9000,0.8,0.2,0.75,362743.06254668674,0.5528799999999999
10000,0.8,0.2,0.75,362743.6643030284,0.5552279999999998
100,0.8,0.2,0.8,366336.95103853935,-1.2786000000000006
500,0.8,0.2,0.8,363435.815203672,0.08295999999999967
1000,0.8,0.2,0.8,363073.62168674683,0.3254999999999998
2000,0.8,0.2,0.8,362893.058043816,0.44437999999999983
5000,0.8,0.2,0.8,362785.9767878351,0.5251039999999998
8000,0.8,0.2,0.8,362762.7193215965,0.5465949999999998
9000,0.8,0.2,0.8,362762.02460612805,0.5512133333333332
10000,0.8,0.2,0.8,362762.28962812235,0.5543559999999998
100,0.8,0.2,0.85,366355.54983059014,-1.446000000000001
500,0.8,0.2,0.85,363453.9810560736,0.09159999999999971
1000,0.8,0.2,0.85,363091.6996357199,0.3379199999999998
2000,0.8,0.2,0.85,362911.10551938106,0.4507299999999998
5000,0.8,0.2,0.85,362803.95910448435,0.5269319999999998
8000,0.8,0.2,0.85,362779.746891532,0.5460375
9000,0.8,0.2,0.85,362778.58484068804,0.5499911111111109
10000,0.8,0.2,0.85,362778.8639286758,0.5525979999999998
100,0.8,0.2,0.9,366372.3173007002,-1.5664000000000005
500,0.8,0.2,0.9,363470.6277923485,0.008999999999999717
1000,0.8,0.2,0.9,363108.3464357095,0.2866599999999998
2000,0.8,0.2,0.9,362927.77310622245,0.42901999999999985
5000,0.8,0.2,0.9,362820.637111905,0.5185439999999999
8000,0.8,0.2,0.9,362796.436642457,0.5409674999999998
9000,0.8,0.2,0.9,362795.99332148803,0.5453355555555554
10000,0.8,0.2,0.9,362800.1663681398,0.5483559999999998
100,0.8,0.2,0.95,366394.9483629773,-1.7662000000000007
500,0.8,0.2,0.95,363493.08533441945,-0.016720000000000255
1000,0.8,0.2,0.95,363130.77895770204,0.2769399999999998
2000,0.8,0.2,0.95,362950.1882391179,0.4273699999999999
5000,0.8,0.2,0.95,362843.103866087,0.5197279999999999
8000,0.8,0.2,0.95,362818.9287077487,0.5421499999999999
9000,0.8,0.2,0.95,362817.77002340584,0.5471111111111109
10000,0.8,0.2,0.95,362818.05813675415,0.5506979999999998
100,0.8,0.2,1.0,366411.88550546876,-1.5389999999999995
500,0.8,0.2,1.0,363509.86862510483,0.04915999999999986
1000,0.8,0.2,1.0,363147.5377276136,0.3130599999999999
2000,0.8,0.2,1.0,362966.9316530459,0.43840999999999986
5000,0.8,0.2,1.0,362859.77534722385,0.5230799999999999
8000,0.8,0.2,1.0,362835.57009853434,0.5435924999999998
9000,0.8,0.2,1.0,362834.4504314696,0.5478177777777776
10000,0.8,0.2,1.0,362834.73809211823,0.5505319999999999
100,0.8,0.25,0.7,366428.74535252416,-1.2190000000000005
500,0.8,0.25,0.7,363526.56845511857,0.15255999999999978
1000,0.8,0.25,0.7,363164.1957667056,0.34855999999999987
2000,0.8,0.25,0.7,362983.5678390572,0.4594999999999999
5000,0.8,0.25,0.7,362876.3924390522,0.5299639999999999
8000,0.8,0.25,0.7,362852.1667136416,0.5470999999999999
9000,0.8,0.25,0.7,362851.0219051055,0.5503422222222221
10000,0.8,0.25,0.7,362851.381395991,0.5535479999999998
100,0.8,0.25,0.75,366445.57720228337,-1.3344000000000003
500,0.8,0.25,0.75,363543.2845762521,0.08579999999999978
1000,0.8,0.25,0.75,363180.91606998985,0.3286199999999998
2000,0.8,0.25,0.75,363000.3301651807,0.4538999999999998
5000,0.8,0.25,0.75,362893.1558672786,0.5213519999999998
8000,0.8,0.25,0.75,362868.996769305,0.5379449999999997
9000,0.8,0.25,0.75,362867.910260498,0.543402222222222
10000,0.8,0.25,0.75,362868.25731720857,0.5461959999999998
100,0.8,0.25,0.8,366462.6325498811,-1.1046000000000005
500,0.8,0.25,0.8,363560.202231295,0.12663999999999973
1000,0.8,0.25,0.8,363197.81238061877,0.34549999999999975
2000,0.8,0.25,0.8,363017.174295535,0.45438999999999974
5000,0.8,0.25,0.8,362910.00978911394,0.5190919999999998
8000,0.8,0.25,0.8,362885.85440569127,0.5374649999999999
9000,0.8,0.25,0.8,362884.776950579,0.5430666666666665
10000,0.8,0.25,0.8,362885.1373835703,0.5460499999999998
100,0.8,0.25,0.85,366479.66667335876,-1.2408000000000006
500,0.8,0.25,0.85,363577.096305428,0.08887999999999974
1000,0.8,0.25,0.85,363214.6984060888,0.32101999999999975
2000,0.8,0.25,0.85,363034.06770334253,0.4417099999999998
5000,0.8,0.25,0.85,362926.919494547,0.5156159999999999
8000,0.8,0.25,0.85,362902.7617653207,0.5391549999999997
9000,0.8,0.25,0.85,362901.6539022554,0.5442444444444442
10000,0.8,0.25,0.85,362901.98629226803,0.5479019999999999
100,0.8,0.25,0.9,366496.663483732,-1.2920000000000005
500,0.8,0.25,0.9,363593.9734254399,0.0821199999999998
1000,0.8,0.25,0.9,363231.56593604694,0.3296999999999998
2000,0.8,0.25,0.9,363050.91526106844,0.45192999999999983
5000,0.8,0.25,0.9,362943.71906949574,0.5272359999999999
