Episode,Gamma,Alpha,Epsilon,Average time,Average reward
10000,0.85,0.35,0.8,376568.49145394226,0.541474
100,0.85,0.35,0.85,380298.8986098806,-1.9254000000000004
500,0.85,0.35,0.85,377286.9957170473,-0.2528400000000003
1000,0.85,0.35,0.85,376911.0820961746,0.1464199999999998
2000,0.85,0.35,0.85,376723.86380348983,0.3419599999999998
5000,0.85,0.35,0.85,376613.11001919553,0.4603559999999999
8000,0.85,0.35,0.85,376588.80752441706,0.49016499999999985
9000,0.85,0.35,0.85,376588.65923163854,0.49539777777777766
10000,0.85,0.35,0.85,376590.12096083193,0.4995079999999998
100,0.85,0.35,0.9,380320.99033989804,-2.0354000000000005
500,0.85,0.35,0.9,377308.90795115085,-0.2920800000000002
1000,0.85,0.35,0.9,376932.97465989704,0.1263999999999999
2000,0.85,0.35,0.9,376745.7441566716,0.33980999999999983
5000,0.85,0.35,0.9,376634.95445527224,0.4649999999999998
8000,0.85,0.35,0.9,376610.57858646393,0.4960699999999999
9000,0.85,0.35,0.9,376610.3433205965,0.5013799999999998
10000,0.85,0.35,0.9,376611.7282723205,0.5062439999999998
100,0.85,0.35,0.95,380342.77245296264,-2.032199999999999
500,0.85,0.35,0.95,377330.49932850164,-0.24491999999999997
1000,0.85,0.35,0.95,376954.51690451894,0.16757999999999995
2000,0.85,0.35,0.95,376767.21156609646,0.3687499999999999
5000,0.85,0.35,0.95,376656.30932446045,0.48874399999999985
8000,0.85,0.35,0.95,376631.76573635626,0.5169075
9000,0.85,0.35,0.95,376631.34099986294,0.5225599999999998
10000,0.85,0.35,0.95,376632.50738569454,0.5274499999999999
100,0.85,0.35,1.0,380363.64171983674,-2.0879999999999996
500,0.85,0.35,1.0,377351.2342582087,-0.4396400000000001
1000,0.85,0.35,1.0,376975.32025969645,0.015399999999999836
2000,0.85,0.35,1.0,376788.1957357296,0.24689999999999981
5000,0.85,0.35,1.0,376677.6859784618,0.38467999999999986
8000,0.85,0.35,1.0,376653.8773530293,0.4168624999999998
9000,0.85,0.35,1.0,376654.40378314955,0.42404666666666646
10000,0.85,0.35,1.0,376656.62561381113,0.42889999999999984
100,0.9,0.1,0.7,380388.58485506935,-2.1104000000000003
500,0.9,0.1,0.7,377376.16486135975,-0.7885600000000001
1000,0.9,0.1,0.7,377000.568533477,-0.20266000000000026
2000,0.9,0.1,0.7,376813.8261155284,0.08573999999999975
5000,0.9,0.1,0.7,376703.9405114921,0.26853199999999977
8000,0.9,0.1,0.7,376681.0273049271,0.32495749999999973
9000,0.9,0.1,0.7,376682.5209808747,0.33618888888888865
10000,0.9,0.1,0.7,376685.7919762835,0.34349999999999975
100,0.9,0.1,0.75,380418.4289098161,-2.1923999999999997
500,0.9,0.1,0.75,377405.73891127534,-0.6684400000000003
1000,0.9,0.1,0.75,377030.009948647,-0.0825200000000002
2000,0.9,0.1,0.75,376843.03578033147,0.22048999999999977
5000,0.9,0.1,0.75,376732.5749300594,0.4025759999999998
8000,0.9,0.1,0.75,376708.63455310866,0.44957499999999984
9000,0.9,0.1,0.75,376708.88148366415,0.45762222222222204
10000,0.9,0.1,0.75,376710.7689192439,0.46355999999999986
100,0.9,0.1,0.8,380442.9602118963,-2.306400000000001
500,0.9,0.1,0.8,377430.09962921316,-0.8521200000000004
1000,0.9,0.1,0.8,377054.4479850684,-0.2567200000000004
2000,0.9,0.1,0.8,376867.7056741407,0.0553299999999997
5000,0.9,0.1,0.8,376757.8466051584,0.24636799999999975
8000,0.9,0.1,0.8,376735.0656297454,0.2933149999999997
9000,0.9,0.1,0.8,376736.866813707,0.30141555555555527
10000,0.9,0.1,0.8,376740.50490089384,0.3090439999999997
100,0.9,0.1,0.85,380473.92311633757,-2.217
500,0.9,0.1,0.85,377460.8164524926,-0.7353600000000006
1000,0.9,0.1,0.85,377085.06829818944,-0.09000000000000034
2000,0.9,0.1,0.85,376898.0433675987,0.23770999999999975
5000,0.9,0.1,0.85,376787.43634796515,0.4367359999999999
8000,0.9,0.1,0.85,376763.2054970709,0.48487499999999983
9000,0.9,0.1,0.85,376763.0809815612,0.4946733333333332
10000,0.9,0.1,0.85,376764.5517114461,0.5022799999999998
100,0.9,0.1,0.9,380497.00830190553,-2.1344
500,0.9,0.1,0.9,377483.7081975835,-0.7786400000000002
1000,0.9,0.1,0.9,377107.9720432129,-0.19590000000000024
2000,0.9,0.1,0.9,376921.1403376037,0.08885999999999977
5000,0.9,0.1,0.9,376811.1849129499,0.26356799999999975
8000,0.9,0.1,0.9,376788.29465634836,0.30585249999999975
9000,0.9,0.1,0.9,376789.98579185,0.3142933333333331
10000,0.9,0.1,0.9,376793.49053830985,0.32007999999999975
100,0.9,0.1,0.95,380527.38463460485,-2.164
500,0.9,0.1,0.95,377513.82305904763,-0.6974000000000005
1000,0.9,0.1,0.95,377137.98925170937,-0.07598000000000024
2000,0.9,0.1,0.95,376950.91901180183,0.24714999999999981
5000,0.9,0.1,0.95,376840.2567611562,0.4420559999999998
8000,0.9,0.1,0.95,376815.9676524843,0.4904474999999998
9000,0.9,0.1,0.95,376815.78325690475,0.4996733333333332
10000,0.9,0.1,0.95,376817.1788601992,0.5070279999999999
100,0.9,0.1,1.0,380550.1450571756,-2.2581999999999987
500,0.9,0.1,1.0,377536.4382299364,-0.8588400000000002
1000,0.9,0.1,1.0,377160.6944199713,-0.2518600000000002
2000,0.9,0.1,1.0,376973.8937460282,0.0744399999999998
5000,0.9,0.1,1.0,376863.9332333324,0.2694039999999998
8000,0.9,0.1,1.0,376840.9826834557,0.31455999999999973
9000,0.9,0.1,1.0,376842.5689486089,0.3239599999999998
10000,0.9,0.1,1.0,376845.93389049405,0.3306739999999998
100,0.9,0.15,0.7,380580.2534322297,-2.192200000000001
500,0.9,0.15,0.7,377566.2287765935,-0.5474800000000004
1000,0.9,0.15,0.7,377190.2292980086,-0.013340000000000317
2000,0.9,0.15,0.7,377003.0622490544,0.2531699999999998
5000,0.9,0.15,0.7,376892.4535874551,0.4138239999999998
8000,0.9,0.15,0.7,376868.4233360134,0.45526499999999975
9000,0.9,0.15,0.7,376868.6045587662,0.46309999999999973
10000,0.9,0.15,0.7,376870.42669340555,0.46898399999999985
100,0.9,0.15,0.75,380604.203260977,-2.0390000000000006
500,0.9,0.15,0.75,377589.9771057732,-0.45672000000000035
1000,0.9,0.15,0.75,377213.91164761165,0.05951999999999967
2000,0.9,0.15,0.75,377026.6456730594,0.31568999999999975
5000,0.9,0.15,0.75,376915.8258674738,0.46643999999999985
8000,0.9,0.15,0.75,376891.4250224927,0.5053449999999998
9000,0.9,0.15,0.75,376891.12085157656,0.512022222222222
10000,0.9,0.15,0.75,376892.40803065745,0.5181619999999998
100,0.9,0.15,0.8,380626.1097212964,-2.2010000000000005
500,0.9,0.15,0.8,377611.7396721086,-0.5869600000000005
1000,0.9,0.15,0.8,377235.7168208658,-0.009040000000000305
2000,0.9,0.15,0.8,377048.509800866,0.2789799999999998
5000,0.9,0.15,0.8,376937.75441642315,0.44986399999999976
8000,0.9,0.15,0.8,376913.42026934243,0.4930424999999998
9000,0.9,0.15,0.8,376913.2129203523,0.5014644444444442
10000,0.9,0.15,0.8,376914.5924546541,0.5086219999999998
100,0.9,0.15,0.85,380648.54199805966,-2.1306
500,0.9,0.15,0.85,377633.97671263467,-0.5860400000000002
1000,0.9,0.15,0.85,377257.9428497483,-0.08424000000000018
2000,0.9,0.15,0.85,377070.8732071316,0.1723499999999998
5000,0.9,0.15,0.85,376960.5935652659,0.3267679999999998
8000,0.9,0.15,0.85,376937.231745205,0.3616799999999998
9000,0.9,0.15,0.85,376938.3666200104,0.3674844444444442
10000,0.9,0.15,0.85,376941.28123972996,0.3725799999999998
100,0.9,0.15,0.9,380676.3783522731,-2.1976
500,0.9,0.15,0.9,377661.58566416666,-0.5196000000000003
1000,0.9,0.15,0.9,377285.487818207,0.017539999999999792
2000,0.9,0.15,0.9,377098.2389401918,0.2896999999999998
5000,0.9,0.15,0.9,376987.46433235874,0.44959599999999983
8000,0.9,0.15,0.9,376963.15418537817,0.4916949999999998
9000,0.9,0.15,0.9,376962.9763481378,0.49939999999999984
10000,0.9,0.15,0.9,376964.4057103684,0.5052039999999999
100,0.9,0.15,0.95,380698.8777046467,-2.0112000000000005
500,0.9,0.15,0.95,377683.89445483236,-0.6969600000000002
1000,0.9,0.15,0.95,377307.8123288954,-0.0892200000000002
2000,0.9,0.15,0.95,377120.6110390774,0.22506999999999985
5000,0.9,0.15,0.95,377009.9518308704,0.4062479999999998
8000,0.9,0.15,0.95,376985.87513812695,0.4536049999999998
9000,0.9,0.15,0.95,376985.9881263267,0.46215111111111096
10000,0.9,0.15,0.95,376987.74439631455,0.46936399999999984
100,0.9,0.15,1.0,380722.63739374594,-2.2257999999999996
500,0.9,0.15,1.0,377707.48459537234,-0.5891600000000002
1000,0.9,0.15,1.0,377331.35403410206,-0.016740000000000237
2000,0.9,0.15,1.0,377144.09093739965,0.2719099999999999
5000,0.9,0.15,1.0,377033.3092568888,0.44449599999999984
8000,0.9,0.15,1.0,377008.9889579924,0.4865749999999998
9000,0.9,0.15,1.0,377008.8329692205,0.4944177777777776
10000,0.9,0.15,1.0,377010.2761232799,0.5006019999999998
100,0.9,0.2,0.7,380745.2170807983,-2.0528000000000004
500,0.9,0.2,0.7,377729.8579860593,-0.4101600000000004
1000,0.9,0.2,0.7,377353.6393071856,0.06283999999999974
2000,0.9,0.2,0.7,377166.3258389186,0.30210999999999977
5000,0.9,0.2,0.7,377055.55526586546,0.44409999999999983
8000,0.9,0.2,0.7,377031.3359610528,0.47916499999999984
9000,0.9,0.2,0.7,377031.3150903092,0.48657777777777755
10000,0.9,0.2,0.7,377032.93928982876,0.4915499999999998
100,0.9,0.2,0.75,380768.29584001,-2.3038000000000007
500,0.9,0.2,0.75,377753.615120117,-0.4199600000000003
1000,0.9,0.2,0.75,377377.84739006986,0.059599999999999737
2000,0.9,0.2,0.75,377190.52030653745,0.3000799999999998
5000,0.9,0.2,0.75,377079.73796988936,0.4449839999999998
8000,0.9,0.2,0.75,377055.516443268,0.4809899999999998
9000,0.9,0.2,0.75,377055.4633606398,0.48757999999999985
10000,0.9,0.2,0.75,377057.09828698356,0.4929999999999998
100,0.9,0.2,0.8,380792.6119602145,-2.1006000000000005
500,0.9,0.2,0.8,377776.85364129045,-0.4032400000000004
1000,0.9,0.2,0.8,377400.54817372974,0.0651999999999997
2000,0.9,0.2,0.8,377213.17427144456,0.3038499999999998
5000,0.9,0.2,0.8,377102.3478002431,0.4449399999999998
8000,0.9,0.2,0.8,377078.0842007893,0.47866249999999977
9000,0.9,0.2,0.8,377078.014352864,0.4848311111111109
10000,0.9,0.2,0.8,377079.6032762353,0.49054799999999976
100,0.9,0.2,0.85,380815.3860848996,-1.8936000000000004
500,0.9,0.2,0.85,377799.44122789375,-0.2846000000000003
1000,0.9,0.2,0.85,377423.0739012504,0.14227999999999974
2000,0.9,0.2,0.85,377235.62431370723,0.3575699999999998
5000,0.9,0.2,0.85,377124.66324943665,0.48385199999999984
8000,0.9,0.2,0.85,377100.1575056721,0.5147674999999999
9000,0.9,0.2,0.85,377099.77972374106,0.5206599999999998
10000,0.9,0.2,0.85,377100.9835196695,0.5254359999999998
100,0.9,0.2,0.9,380836.74964160396,-2.0852
500,0.9,0.2,0.9,377820.6533276254,-0.4276800000000004
1000,0.9,0.2,0.9,377444.3117312392,0.056479999999999676
2000,0.9,0.2,0.9,377256.93585066014,0.29497999999999974
5000,0.9,0.2,0.9,377146.13555276784,0.44075599999999987
8000,0.9,0.2,0.9,377121.8956406301,0.4779474999999998
9000,0.9,0.2,0.9,377121.85008117324,0.48457555555555537
10000,0.9,0.2,0.9,377123.41598811734,0.4899459999999998
100,0.9,0.2,0.95,380859.5717555047,-1.9478000000000006
500,0.9,0.2,0.95,377843.27091924666,-0.40584000000000026
1000,0.9,0.2,0.95,377466.9001153744,0.07705999999999984
2000,0.9,0.2,0.95,377279.460474701,0.3158299999999999
5000,0.9,0.2,0.95,377168.58048048,0.45949199999999985
8000,0.9,0.2,0.95,377144.21181965456,0.49475749999999985
9000,0.9,0.2,0.95,377143.9642465634,0.5017955555555554
10000,0.9,0.2,0.95,377145.32983578864,0.5077979999999999
100,0.9,0.2,1.0,380881.6361140848,-2.1658
500,0.9,0.2,1.0,377865.18772302,-0.47216000000000014
1000,0.9,0.2,1.0,377488.8403517771,-0.012660000000000168
2000,0.9,0.2,1.0,377301.54809396603,0.2215199999999998
5000,0.9,0.2,1.0,377191.0354245955,0.3574239999999999
8000,0.9,0.2,1.0,377167.4324256345,0.39145499999999983
9000,0.9,0.2,1.0,377168.3314297989,0.39844222222222203
10000,0.9,0.2,1.0,377170.94879125664,0.4050759999999998
100,0.9,0.25,0.7,380908.1101674404,-2.0002000000000004
500,0.9,0.25,0.7,377891.40751633875,-0.3458000000000003
1000,0.9,0.25,0.7,377514.93424625025,0.09735999999999975
2000,0.9,0.25,0.7,377327.4526726556,0.3135899999999998
5000,0.9,0.25,0.7,377216.56321672373,0.4485879999999998
8000,0.9,0.25,0.7,377192.267216262,0.4796324999999998
9000,0.9,0.25,0.7,377192.1758130989,0.48525777777777757
10000,0.9,0.25,0.7,377193.79242467583,0.48996399999999984
100,0.9,0.25,0.75,380931.0018570645,-1.6698000000000004
500,0.9,0.25,0.75,377914.10669728514,-0.1999200000000003
1000,0.9,0.25,0.75,377537.60888408957,0.17067999999999978
2000,0.9,0.25,0.75,377350.1459957009,0.35154999999999986
5000,0.9,0.25,0.75,377239.3403327345,0.4627959999999998
8000,0.9,0.25,0.75,377215.1453796642,0.4882499999999999
9000,0.9,0.25,0.75,377215.2743056407,0.49352444444444427
10000,0.9,0.25,0.75,377216.93518886325,0.4980539999999999
100,0.9,0.25,0.8,380954.17962640355,-1.9152000000000007
500,0.9,0.25,0.8,377937.12191714864,-0.3402400000000004
1000,0.9,0.25,0.8,377560.6079686671,0.10191999999999979
2000,0.9,0.25,0.8,377373.1015972962,0.3161999999999998
5000,0.9,0.25,0.8,377262.2108185688,0.4487199999999999
8000,0.9,0.25,0.8,377238.0115736012,0.4819499999999998
9000,0.9,0.25,0.8,377237.9720606323,0.48807999999999985
10000,0.9,0.25,0.8,377239.6372930264,0.4924879999999998
100,0.9,0.25,0.85,380977.0544543389,-1.906400000000001
500,0.9,0.25,0.85,377959.8028634971,-0.30124000000000034
1000,0.9,0.25,0.85,377583.291610199,0.09061999999999971
2000,0.9,0.25,0.85,377395.8545361013,0.2851299999999998
5000,0.9,0.25,0.85,377285.1625636866,0.4025719999999998
8000,0.9,0.25,0.85,377261.2891431697,0.4300749999999998
9000,0.9,0.25,0.85,377261.7717926656,0.43675111111111087
10000,0.9,0.25,0.85,377263.95259107486,0.44012999999999974
100,0.9,0.25,0.9,381001.9634632469,-2.1629999999999994
500,0.9,0.25,0.9,377984.51887064066,-0.3356000000000001
1000,0.9,0.25,0.9,377607.9636610334,0.10243999999999988
2000,0.9,0.25,0.9,377420.4841683206,0.32447999999999977
5000,0.9,0.25,0.9,377309.5956242037,0.4629639999999999
8000,0.9,0.25,0.9,377285.2210202286,0.49783999999999984
9000,0.9,0.25,0.9,377285.01149774046,0.5050644444444442
10000,0.9,0.25,0.9,377286.37753443647,0.5108279999999998
100,0.9,0.25,0.95,381024.0334554605,-1.8569999999999995
500,0.9,0.25,0.95,378006.40261935175,-0.29172000000000026
1000,0.9,0.25,0.95,377629.85493950354,0.05329999999999973
2000,0.9,0.25,0.95,377442.4910234484,0.23334999999999975
5000,0.9,0.25,0.95,377332.0403547755,0.3379439999999998
8000,0.9,0.25,0.95,377308.69117237726,0.3620899999999998
9000,0.9,0.25,0.95,377309.88002655853,0.3673799999999998
10000,0.9,0.25,0.95,377312.85338369047,0.3718679999999998
100,0.9,0.25,1.0,381051.7226543397,-1.9882
500,0.9,0.25,1.0,378033.87169128907,-0.3318800000000001
1000,0.9,0.25,1.0,377657.2325158458,0.12033999999999981
2000,0.9,0.25,1.0,377469.6237795319,0.3516399999999999
5000,0.9,0.25,1.0,377358.5232825204,0.4864839999999998
8000,0.9,0.25,1.0,377333.91985367594,0.5176724999999999
9000,0.9,0.25,1.0,377333.4562754254,0.5236177777777777
10000,0.9,0.25,1.0,377334.5964251465,0.5289279999999998
100,0.9,0.3,0.7,381072.65191086783,-1.8234000000000004
500,0.9,0.3,0.7,378054.6206874271,-0.19380000000000025
1000,0.9,0.3,0.7,377677.92773200857,0.19377999999999979
2000,0.9,0.3,0.7,377490.27097713284,0.38553999999999977
5000,0.9,0.3,0.7,377379.14123623975,0.49746399999999985
8000,0.9,0.3,0.7,377354.52521851426,0.5250274999999999
9000,0.9,0.3,0.7,377354.0356775073,0.530562222222222
10000,0.9,0.3,0.7,377355.1333452952,0.5342719999999999
100,0.9,0.3,0.75,381093.40351566905,-1.9536000000000004
500,0.9,0.3,0.75,378075.2120912764,-0.2345200000000003
1000,0.9,0.3,0.75,377698.5023997629,0.1693199999999998
2000,0.9,0.3,0.75,377510.8462686548,0.3702599999999998
5000,0.9,0.3,0.75,377399.7287672234,0.49007599999999985
8000,0.9,0.3,0.75,377375.14376391395,0.5185274999999998
9000,0.9,0.3,0.75,377374.7129775627,0.5241555555555555
10000,0.9,0.3,0.75,377375.85300976766,0.528994
100,0.9,0.3,0.8,381114.3327912659,-1.9622000000000008
500,0.9,0.3,0.8,378095.99490549427,-0.3285200000000003
1000,0.9,0.3,0.8,377719.3193633594,0.11145999999999973
2000,0.9,0.3,0.8,377531.7201834175,0.33361999999999975
5000,0.9,0.3,0.8,377420.70315912477,0.46665199999999984
8000,0.9,0.3,0.8,377396.2637234822,0.5000549999999998
9000,0.9,0.3,0.8,377395.9791453569,0.5070777777777776
10000,0.9,0.3,0.8,377397.29095693934,0.5127039999999998
100,0.9,0.3,0.85,381136.0470910229,-1.7070000000000005
500,0.9,0.3,0.85,378117.4968353117,-0.11192000000000035
1000,0.9,0.3,0.85,377740.7163288647,0.22601999999999978
2000,0.9,0.3,0.85,377553.0204620419,0.3969699999999998
5000,0.9,0.3,0.85,377441.88901330455,0.4968119999999999
8000,0.9,0.3,0.85,377417.3129441325,0.5207174999999998
9000,0.9,0.3,0.85,377416.8998836949,0.5255177777777776
10000,0.9,0.3,0.85,377418.07083980896,0.5297159999999999
100,0.9,0.3,0.9,381157.0020367714,-1.95
500,0.9,0.3,0.9,378138.3091863034,-0.2988000000000002
1000,0.9,0.3,0.9,377761.5789583864,0.0916599999999998
2000,0.9,0.3,0.9,377574.0208413476,0.2855899999999998
5000,0.9,0.3,0.9,377463.2269017802,0.40273999999999976
8000,0.9,0.3,0.9,377439.29572933464,0.43027999999999983
9000,0.9,0.3,0.9,377439.72974528564,0.4368466666666665
10000,0.9,0.3,0.9,377441.8431248443,0.44022999999999984
100,0.9,0.3,0.95,381181.5181452935,-1.9256
500,0.9,0.3,0.95,378162.612837195,-0.22868000000000005
1000,0.9,0.3,0.95,377785.8012683351,0.17219999999999985
2000,0.9,0.3,0.95,377598.0835245053,0.37484999999999985
5000,0.9,0.3,0.95,377486.9131644269,0.4927199999999999
8000,0.9,0.3,0.95,377462.2879023008,0.5215049999999999
9000,0.9,0.3,0.95,377461.8233082111,0.5272355555555553
10000,0.9,0.3,0.95,377462.93145025073,0.5315119999999998
100,0.9,0.3,1.0,381202.25870125013,-1.9518000000000004
500,0.9,0.3,1.0,378183.1909352127,-0.3133200000000002
1000,0.9,0.3,1.0,377806.38151016,0.11607999999999981
2000,0.9,0.3,1.0,377618.70973183453,0.32692999999999983
5000,0.9,0.3,1.0,377507.6787721181,0.45516399999999985
8000,0.9,0.3,1.0,377483.296396243,0.48638249999999983
9000,0.9,0.3,1.0,377483.1361983937,0.49158666666666656
10000,0.9,0.3,1.0,377484.68047645496,0.4961819999999999
100,0.9,0.35,0.7,381224.48403522087,-1.8984000000000012
500,0.9,0.35,0.7,378205.2429913541,-0.1518800000000003
1000,0.9,0.35,0.7,377828.3837217284,0.20539999999999975
2000,0.9,0.35,0.7,377640.65195946844,0.3900199999999998
5000,0.9,0.35,0.7,377529.48506866285,0.4940519999999999
8000,0.9,0.35,0.7,377504.8924145693,0.5206899999999999
9000,0.9,0.35,0.7,377504.4952742416,0.524982222222222
10000,0.9,0.35,0.7,377505.70676681586,0.5294359999999999
100,0.9,0.35,0.75,381245.50887724455,-1.9716000000000005
500,0.9,0.35,0.75,378226.0896686379,-0.14932000000000023
1000,0.9,0.35,0.75,377849.20558726497,0.2012199999999998
2000,0.9,0.35,0.75,377661.47482827975,0.3766599999999998
5000,0.9,0.35,0.75,377550.3576241122,0.4822399999999999
8000,0.9,0.35,0.75,377525.8605236657,0.5092299999999998
9000,0.9,0.35,0.75,377525.54336192546,0.5148999999999998
10000,0.9,0.35,0.75,377526.82453576353,0.5187759999999998
100,0.9,0.35,0.8,381266.88802150957,-1.7178000000000002
500,0.9,0.35,0.8,378247.2896999433,-0.0448000000000003
1000,0.9,0.35,0.8,377870.3664678211,0.26205999999999985
2000,0.9,0.35,0.8,377682.5928063646,0.41498999999999986
5000,0.9,0.35,0.8,377571.4036413789,0.5029639999999997
8000,0.9,0.35,0.8,377546.8018541663,0.5245374999999999
9000,0.9,0.35,0.8,377546.3789149686,0.5286933333333332
10000,0.9,0.35,0.8,377547.5910500215,0.5324539999999999
100,0.9,0.35,0.85,381287.84354349616,-1.8260000000000003
500,0.9,0.35,0.85,378268.10683764104,-0.18168000000000017
1000,0.9,0.35,0.85,377891.2017309019,0.1807799999999998
2000,0.9,0.35,0.85,377703.48094301915,0.35842999999999986
5000,0.9,0.35,0.85,377592.41814476403,0.4635319999999998
8000,0.9,0.35,0.85,377568.0532886461,0.4903224999999999
9000,0.9,0.35,0.85,377567.93402222096,0.49510222222222205
10000,0.9,0.35,0.85,377569.4649587847,0.49955399999999983
100,0.9,0.35,0.9,381310.07219517144,-2.0010000000000003
500,0.9,0.35,0.9,378290.14713121817,-0.1864800000000003
1000,0.9,0.35,0.9,377913.2089499695,0.18545999999999982
2000,0.9,0.35,0.9,377725.4498655254,0.3729399999999998
5000,0.9,0.35,0.9,377614.3030237167,0.48292799999999986
8000,0.9,0.35,0.9,377589.7752480778,0.5103074999999998
9000,0.9,0.35,0.9,377589.4385829298,0.5154844444444443
10000,0.9,0.35,0.9,377590.720508691,0.5195439999999999
100,0.9,0.35,0.95,381331.4239807139,-1.8349999999999995
500,0.9,0.35,0.95,378311.32568807394,-0.22944000000000006
1000,0.9,0.35,0.95,377934.37320088805,0.15501999999999994
2000,0.9,0.35,0.95,377746.6252145266,0.3455099999999999
5000,0.9,0.35,0.95,377635.5527021249,0.4589999999999998
8000,0.9,0.35,0.95,377611.182744051,0.48885749999999983
9000,0.9,0.35,0.95,377611.0453221764,0.4943044444444443
10000,0.9,0.35,0.95,377612.5406615986,0.4993279999999999
100,0.9,0.35,1.0,381353.54840695334,-1.8681999999999999
500,0.9,0.35,1.0,378333.2688957475,-0.15972000000000014
1000,0.9,0.35,1.0,377956.2830245031,0.19325999999999988
2000,0.9,0.35,1.0,377768.5075420916,0.3691899999999999
5000,0.9,0.35,1.0,377657.38244643493,0.47790399999999983
8000,0.9,0.35,1.0,377632.9030938964,0.5056224999999999
9000,0.9,0.35,1.0,377632.6290385904,0.5107133333333331
10000,0.9,0.35,1.0,377633.97659760935,0.5153199999999998
100,0.95,0.1,0.7,381375.14251520584,-2.2727999999999997
500,0.95,0.1,0.7,378354.93465027254,-0.8122400000000001
1000,0.95,0.1,0.7,377978.34447443835,-0.13158000000000009
2000,0.95,0.1,0.7,377790.9337608874,0.21285999999999988
5000,0.95,0.1,0.7,377680.12927124597,0.4224159999999998
8000,0.95,0.1,0.7,377655.91938605474,0.4744549999999998
9000,0.95,0.1,0.7,377655.8889096085,0.484111111111111
10000,0.95,0.1,0.7,377657.4648071183,0.4927379999999999
100,0.95,0.1,0.75,381398.8003302781,-2.2586
500,0.95,0.1,0.75,378378.3639251261,-0.7870000000000003
1000,0.95,0.1,0.75,378001.7160800612,-0.1422400000000002
2000,0.95,0.1,0.75,377814.2981988187,0.19008999999999981
5000,0.95,0.1,0.75,377703.5994878106,0.38235199999999975
8000,0.95,0.1,0.75,377679.7036819449,0.4319449999999998
9000,0.95,0.1,0.75,377680.0789962859,0.4412911111111109
10000,0.95,0.1,0.75,377682.11617767136,0.4485239999999998
100,0.95,0.1,0.8,381423.9952732215,-2.265
500,0.95,0.1,0.8,378403.3467121401,-0.7180400000000003
1000,0.95,0.1,0.8,378026.6764090303,-0.16950000000000026
2000,0.95,0.1,0.8,377839.372476906,0.11783999999999976
5000,0.95,0.1,0.8,377729.05927745724,0.28786799999999974
8000,0.95,0.1,0.8,377705.9445857452,0.32809249999999973
9000,0.95,0.1,0.8,377707.41366663657,0.33549555555555527
10000,0.95,0.1,0.8,377710.69222842937,0.3401879999999997
100,0.95,0.1,0.85,381453.5770490744,-2.2032000000000007
500,0.95,0.1,0.85,378432.69170966523,-0.7082800000000006
1000,0.95,0.1,0.85,378055.95419555233,-0.0869200000000003
2000,0.95,0.1,0.85,377868.4381218976,0.2394199999999998
5000,0.95,0.1,0.85,377757.536343187,0.4350239999999998
8000,0.95,0.1,0.85,377733.23357039783,0.48406499999999975
9000,0.95,0.1,0.85,377733.10300911416,0.4923044444444442
10000,0.95,0.1,0.85,377734.58790220047,0.4998119999999998
100,0.95,0.1,0.9,381476.67378469015,-2.1854000000000005
500,0.95,0.1,0.9,378455.60043933825,-0.7436800000000005
1000,0.95,0.1,0.9,378078.85173955595,-0.14414000000000027
2000,0.95,0.1,0.9,377891.42724948213,0.15822999999999976
5000,0.95,0.1,0.9,377780.86914673424,0.33885199999999976
8000,0.95,0.1,0.9,377757.32859423594,0.38386999999999977
9000,0.95,0.1,0.9,377758.22036793473,0.39124666666666646
10000,0.95,0.1,0.9,377760.8403165819,0.3983319999999998
100,0.95,0.1,0.95,381503.83787651913,-2.2472
500,0.95,0.1,0.95,378482.5681512138,-0.7570000000000005
1000,0.95,0.1,0.95,378105.79890286026,-0.11434000000000032
2000,0.95,0.1,0.95,377918.2862539547,0.21905999999999975
5000,0.95,0.1,0.95,377807.4235214218,0.42004799999999975
8000,0.95,0.1,0.95,377783.2144698314,0.46958749999999977
9000,0.95,0.1,0.95,377783.21647901065,0.47915111111111097
10000,0.95,0.1,0.95,377784.823434663,0.48600999999999983
100,0.95,0.1,1.0,381527.4805247584,-2.4039999999999995
500,0.95,0.1,1.0,378506.0308806105,-0.8683600000000002
1000,0.95,0.1,1.0,378129.32549189666,-0.23032000000000025
2000,0.95,0.1,1.0,377941.9942423602,0.10036999999999976
5000,0.95,0.1,1.0,377831.62902585446,0.2928519999999998
8000,0.95,0.1,1.0,377808.38501306943,0.3475299999999998
9000,0.95,0.1,1.0,377809.61394084484,0.3562911111111109
10000,0.95,0.1,1.0,377812.59795300534,0.3640759999999998
100,0.95,0.15,0.7,381556.2569228789,-2.124
500,0.95,0.15,0.7,378534.5038834281,-0.5322400000000004
1000,0.95,0.15,0.7,378157.53246926056,0.024119999999999777
2000,0.95,0.15,0.7,377969.8211074123,0.3012799999999998
5000,0.95,0.15,0.7,377858.7187085104,0.46598399999999984
8000,0.95,0.15,0.7,377834.21208121587,0.5062149999999999
9000,0.95,0.15,0.7,377833.8614599143,0.514471111111111
10000,0.95,0.15,0.7,377835.0992230219,0.52028
100,0.95,0.15,0.75,381578.11244541197,-2.1230000000000007
500,0.95,0.15,0.75,378556.17366081267,-0.4641200000000004
1000,0.95,0.15,0.75,378179.14270761755,0.04559999999999974
2000,0.95,0.15,0.75,377991.4130167853,0.30164999999999986
5000,0.95,0.15,0.75,377880.3441510003,0.45438399999999984
8000,0.95,0.15,0.75,377855.9531001612,0.49193749999999986
